shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3-70-mjp-4.2.H,-37.8193029292161,144.961086439481,11,700.18
3-70-mjp-4.2.H,-37.8190901281256,144.96180798877,12,767.83
3-70-mjp-4.2.H,-37.8190901281256,144.96180798877,13,767.83
3-70-mjp-4.2.H,-37.8182649193031,144.964636630437,14,1032.7
3-70-mjp-4.2.H,-37.8182649193031,144.964636630437,15,1032.7
3-70-mjp-4.2.H,-37.8181715287348,144.964968638054,16,1063.66
3-70-mjp-4.2.H,-37.817551053372,144.967132716054,17,1265.88
3-70-mjp-4.2.H,-37.817551053372,144.967132716054,18,1265.88
3-70-mjp-4.2.H,-37.8174572635564,144.967442008412,19,1294.98
3-70-mjp-4.2.H,-37.816733741675,144.969904225399,20,1525.75
3-70-mjp-4.2.H,-37.816572973052,144.970510701511,21,1581.94
3-70-mjp-4.2.H,-37.816572973052,144.970510701511,22,1581.94
3-70-mjp-4.2.H,-37.816010362349,144.97237775072,23,1757.47
3-70-mjp-4.2.H,-37.8162564982928,144.972541412712,24,1788.39
3-70-mjp-4.2.H,-37.8163565586121,144.972595474054,25,1800.48
3-70-mjp-4.2.H,-37.8165304385842,144.972749754427,26,1824.09
3-70-mjp-4.2.H,-37.8165942732257,144.972793447427,27,1832.16
3-70-mjp-4.2.H,-37.8167959574268,144.972992407659,28,1860.6
3-70-mjp-4.2.H,-37.8169890246892,144.973214324472,29,1889.59
3-70-mjp-4.2.H,-37.8171086633066,144.973358731153,30,1907.98
3-70-mjp-4.2.H,-37.8174697274484,144.973916855058,31,1971.34
3-70-mjp-4.2.H,-37.8175915142604,144.974186165109,32,1998.6
3-70-mjp-4.2.H,-37.8178523199359,144.974678876694,33,2050.7
3-70-mjp-4.2.H,-37.8179829173215,144.974936588536,34,2077.59
3-70-mjp-4.2.H,-37.8182891481608,144.975450784413,35,2134.16
3-70-mjp-4.2.H,-37.8182440827665,144.975974580698,36,2180.44
3-70-mjp-4.2.H,-37.8182391739445,144.976213277046,37,2201.41
3-70-mjp-4.2.H,-37.8182391739445,144.976213277046,38,2201.41
3-70-mjp-4.2.H,-37.8182256473765,144.976474928932,39,2224.45
3-70-mjp-4.2.H,-37.818402449354,144.976799544418,40,2259.08
3-70-mjp-4.2.H,-37.8186710816204,144.977223895967,41,2306.85
3-70-mjp-4.2.H,-37.8189780829193,144.977783526008,42,2366.7
3-70-mjp-4.2.H,-37.8196314214629,144.979094852529,43,2502.88
3-70-mjp-4.2.H,-37.8196314214629,144.979094852529,44,2502.88
3-70-mjp-4.2.H,-37.81979000655,144.979408616863,45,2535.6
3-70-mjp-4.2.H,-37.8203376227212,144.980336598627,46,2637.34
3-70-mjp-4.2.H,-37.8212960233746,144.981571497571,47,2789.4
3-70-mjp-4.2.H,-37.8218506851193,144.982385715433,48,2883.84
3-70-mjp-4.2.H,-37.8222878540331,144.983180422395,49,2968.9
3-70-mjp-4.2.H,-37.8224284135789,144.983494697319,50,3000.62
3-70-mjp-4.3.H,-37.8313327920725,145.056413441067,1,0.0
3-70-mjp-4.3.H,-37.8313427374655,145.056469991365,2,5.09
3-70-mjp-4.3.H,-37.8313464869226,145.056697138135,3,25.04
3-70-mjp-4.3.H,-37.831395088316,145.056911745965,4,44.65
3-70-mjp-4.3.H,-37.8314695759721,145.057602890704,5,105.91
3-70-mjp-4.3.H,-37.8314695759721,145.057602890704,6,105.91
3-70-mjp-4.3.H,-37.8317643053587,145.060174409028,7,334.12
3-70-mjp-4.3.H,-37.8317643053587,145.060174409028,8,334.12
3-70-mjp-4.3.H,-37.8321343668869,145.063493896018,9,628.53
3-70-mjp-4.3.H,-37.8321343668869,145.063493896018,10,628.53
3-70-mjp-4.3.H,-37.832407781053,145.06587285821,11,839.66
3-70-mjp-4.3.H,-37.832407781053,145.06587285821,12,839.66
3-70-mjp-4.3.H,-37.832566401886,145.067300385985,13,966.26
3-70-mjp-4.3.H,-37.8328061975356,145.069282566009,14,1142.37
3-70-mjp-4.3.H,-37.8328061975356,145.069282566009,15,1142.37
3-70-mjp-4.3.H,-37.8328172542947,145.069407265321,16,1153.39
3-70-mjp-4.3.H,-37.8331722856914,145.072375001633,17,1417.0
3-70-mjp-4.3.H,-37.8331722856914,145.072375001633,18,1417.0
3-70-mjp-4.3.H,-37.8334016882891,145.074277947741,19,1586.06
3-70-mjp-4.3.H,-37.833717968867,145.07708766176,20,1835.3
3-70-mjp-4.3.H,-37.833717968867,145.07708766176,21,1835.3
3-70-mjp-4.3.H,-37.8339795088711,145.07930795973,22,2032.45
3-70-mjp-4.3.H,-37.8339795088711,145.07930795973,23,2032.45
3-70-mjp-4.3.H,-37.8341902289786,145.081177345774,24,2198.28
3-70-mjp-4.3.H,-37.8341902289786,145.081177345774,25,2198.28
3-70-mjp-4.3.H,-37.8342113919192,145.081369964004,26,2215.36
3-70-mjp-4.3.H,-37.8343033619066,145.083696946148,27,2419.97
3-70-mjp-4.3.H,-37.8344389488709,145.084829715566,28,2520.59
3-70-mjp-4.3.H,-37.8344389488709,145.084829715566,29,2520.59
3-70-mjp-4.3.H,-37.834816960667,145.08812652637,30,2813.15
3-70-mjp-4.3.H,-37.834816960667,145.08812652637,31,2813.15
3-70-mjp-4.3.H,-37.8351417375729,145.090924776833,32,3061.53
3-70-mjp-4.3.H,-37.8351417375729,145.090924776833,33,3061.53
3-70-mjp-4.3.H,-37.8354035708355,145.093179251985,34,3261.65
3-70-mjp-4.3.H,-37.8354035708355,145.093179251985,35,3261.65
3-70-mjp-4.3.H,-37.8356554344358,145.095377185281,36,3456.69
3-70-mjp-4.3.H,-37.8356554344358,145.095377185281,37,3456.69
3-70-mjp-4.3.H,-37.835968647095,145.09802807959,38,3692.08
3-70-mjp-4.3.H,-37.835968647095,145.09802807959,39,3692.08
3-70-mjp-4.3.H,-37.8361684145067,145.099795587463,40,3848.88
3-70-mjp-4.3.H,-37.8362663783454,145.100281686351,41,3892.93
3-70-mjp-4.3.H,-37.8362663783454,145.100281686351,42,3892.93
3-70-mjp-4.3.H,-37.8366196177659,145.102068000704,43,4054.65
3-70-mjp-4.3.H,-37.8366302738906,145.102169995892,44,4063.68
3-70-mjp-4.3.H,-37.8366302738906,145.102169995892,45,4063.68
3-70-mjp-4.3.H,-37.8369130192148,145.104617198606,46,4280.88
3-70-mjp-4.3.H,-37.8369130192148,145.104617198606,47,4280.88
3-70-mjp-4.3.H,-37.8371529232597,145.106645076373,48,4460.95
3-70-mjp-4.3.H,-37.8371529232597,145.106645076373,49,4460.95
3-70-mjp-4.3.H,-37.8375822997991,145.110372623923,50,4791.75
3-70-mjp-4.4.H,-37.8144087879006,144.938786141643,1,0.0
3-70-mjp-4.4.H,-37.8133571637508,144.941518903617,2,267.02
3-70-mjp-4.4.H,-37.8133483548835,144.941530507594,3,268.44
3-70-mjp-4.4.H,-37.8133483548835,144.941530507594,4,268.44
3-70-mjp-4.4.H,-37.8128405326876,144.94289636004,5,401.05
3-70-mjp-4.4.H,-37.8127996610407,144.943136038037,6,422.59
3-70-mjp-4.4.H,-37.8132170887274,144.943817368516,7,498.33
3-70-mjp-4.4.H,-37.8135663074449,144.944205255845,8,549.99
3-70-mjp-4.4.H,-37.8137674429341,144.944370066661,9,576.63
3-70-mjp-4.4.H,-37.813931755918,144.94449046212,10,597.74
3-70-mjp-4.4.H,-37.81471332645,144.944866366022,11,690.71
3-70-mjp-4.4.H,-37.81471332645,144.944866366022,12,690.71
3-70-mjp-4.4.H,-37.814995131139,144.945006224922,13,724.37
3-70-mjp-4.4.H,-37.8152130914751,144.945102416865,14,750.03
3-70-mjp-4.4.H,-37.8155127125208,144.945230423868,15,785.2
3-70-mjp-4.4.H,-37.8159124051814,144.945412455607,16,832.43
3-70-mjp-4.4.H,-37.817828015909,144.946222698815,17,1057.01
3-70-mjp-4.4.H,-37.817828015909,144.946222698815,18,1057.01
3-70-mjp-4.4.H,-37.8189900695031,144.946713056296,19,1193.22
3-70-mjp-4.4.H,-37.8190913287168,144.946835212224,20,1208.77
3-70-mjp-4.4.H,-37.8202263579148,144.947326335536,21,1342.15
3-70-mjp-4.4.H,-37.8214663070169,144.947632798043,22,1482.63
3-70-mjp-4.4.H,-37.8214663070169,144.947632798043,23,1482.63
3-70-mjp-4.4.H,-37.8223533843546,144.9478581586,24,1583.23
3-70-mjp-4.4.H,-37.8225365005471,144.948023496999,25,1608.24
3-70-mjp-4.4.H,-37.8226025206044,144.948192079287,26,1624.77
3-70-mjp-4.4.H,-37.8225082813456,144.948989939323,27,1695.63
3-70-mjp-4.4.H,-37.8222908990183,144.949961615533,28,1784.33
3-70-mjp-4.4.H,-37.821862271118,144.951223144304,29,1904.95
3-70-mjp-4.4.H,-37.821862271118,144.951223144304,30,1904.95
3-70-mjp-4.4.H,-37.8217162578796,144.951636163685,31,1944.7
3-70-mjp-4.4.H,-37.8217784009251,144.952100230456,32,1986.04
3-70-mjp-4.4.H,-37.8218375801225,144.952393970672,33,2012.67
3-70-mjp-4.4.H,-37.8218221324295,144.952542085627,34,2025.79
3-70-mjp-4.4.H,-37.8215166197117,144.953629782965,35,2127.19
3-70-mjp-4.4.H,-37.8215166197117,144.953629782965,36,2127.19
3-70-mjp-4.4.H,-37.8212361463556,144.954603174904,37,2218.2
3-70-mjp-4.4.H,-37.8211680320295,144.954832265782,38,2239.7
3-70-mjp-4.4.H,-37.8208707164467,144.955874276254,39,2337.01
3-70-mjp-4.4.H,-37.8208707164467,144.955874276254,40,2337.01
3-70-mjp-4.4.H,-37.8207010146502,144.956481062233,41,2393.55
3-70-mjp-4.4.H,-37.8204203200709,144.957443078617,42,2483.63
3-70-mjp-4.4.H,-37.8202899358491,144.957719322482,43,2511.9
3-70-mjp-4.4.H,-37.8200683454368,144.958452493375,44,2580.85
3-70-mjp-4.4.H,-37.8200683454368,144.958452493375,45,2580.85
3-70-mjp-4.4.H,-37.8193029292161,144.961086439481,46,2827.37
3-70-mjp-4.4.H,-37.8190901281256,144.96180798877,47,2895.02
3-70-mjp-4.4.H,-37.8190901281256,144.96180798877,48,2895.02
3-70-mjp-4.4.H,-37.8182649193031,144.964636630437,49,3159.89
3-70-mjp-4.4.H,-37.8182649193031,144.964636630437,50,3159.89
3-70-mjp-4.4.H,-37.8181715287348,144.964968638054,51,3190.85
3-70-mjp-4.4.H,-37.817551053372,144.967132716054,52,3393.07
3-70-mjp-4.4.H,-37.817551053372,144.967132716054,53,3393.07
3-70-mjp-4.4.H,-37.8174572635564,144.967442008412,54,3422.17
3-70-mjp-4.4.H,-37.816733741675,144.969904225399,55,3652.94
3-70-mjp-4.4.H,-37.816572973052,144.970510701511,56,3709.13
3-70-mjp-4.4.H,-37.816572973052,144.970510701511,57,3709.13
3-70-mjp-4.4.H,-37.816010362349,144.97237775072,58,3884.66
3-70-mjp-4.4.H,-37.8162564982928,144.972541412712,59,3915.58
3-70-mjp-4.4.H,-37.8163565586121,144.972595474054,60,3927.67
3-70-mjp-4.4.H,-37.8165304385842,144.972749754427,61,3951.28
3-70-mjp-4.4.H,-37.8165942732257,144.972793447427,62,3959.35
3-70-mjp-4.4.H,-37.8167959574268,144.972992407659,63,3987.79
3-70-mjp-4.4.H,-37.8169890246892,144.973214324472,64,4016.78
3-70-mjp-4.4.H,-37.8171086633066,144.973358731153,65,4035.17
3-70-mjp-4.4.H,-37.8174697274484,144.973916855058,66,4098.53
3-70-mjp-4.4.H,-37.8175915142604,144.974186165109,67,4125.79
3-70-mjp-4.4.H,-37.8178523199359,144.974678876694,68,4177.89
3-70-mjp-4.4.H,-37.8179829173215,144.974936588536,69,4204.78
3-70-mjp-4.4.H,-37.8182891481608,144.975450784413,70,4261.35
3-70-mjp-4.4.H,-37.8182440827665,144.975974580698,71,4307.63
3-70-mjp-4.4.H,-37.8182391739445,144.976213277046,72,4328.6
3-70-mjp-4.4.H,-37.8182391739445,144.976213277046,73,4328.6
3-70-mjp-4.4.H,-37.8182256473765,144.976474928932,74,4351.64
3-70-mjp-4.4.H,-37.818402449354,144.976799544418,75,4386.27
3-70-mjp-4.4.H,-37.8186710816204,144.977223895967,76,4434.04
3-70-mjp-4.4.H,-37.8189780829193,144.977783526008,77,4493.89
3-70-mjp-4.4.H,-37.8196314214629,144.979094852529,78,4630.07
3-70-mjp-4.4.H,-37.8196314214629,144.979094852529,79,4630.07
3-70-mjp-4.4.H,-37.81979000655,144.979408616863,80,4662.79
3-70-mjp-4.4.H,-37.8203376227212,144.980336598627,81,4764.53
3-70-mjp-4.4.H,-37.8212960233746,144.981571497571,82,4916.59
3-70-mjp-4.4.H,-37.8218506851193,144.982385715433,83,5011.03
3-70-mjp-4.4.H,-37.8222878540331,144.983180422395,84,5096.09
3-70-mjp-4.4.H,-37.8224284135789,144.983494697319,85,5127.81
3-70-mjp-4.4.H,-37.8224284135789,144.983494697319,86,5127.81
3-70-mjp-4.4.H,-37.8226717500821,144.984022031623,87,5181.46
3-70-mjp-4.4.H,-37.8228901997042,144.984675015648,88,5243.74
3-70-mjp-4.4.H,-37.8233967452588,144.986365373135,89,5402.54
3-70-mjp-4.4.H,-37.823547663405,144.986758903948,90,5440.96
3-70-mjp-4.4.H,-37.8236120757359,144.986836680148,91,5450.86
3-70-mjp-4.4.H,-37.8237113534262,144.986845343259,92,5461.92
3-70-mjp-4.4.H,-37.8241337394384,144.986777059745,93,5509.27
3-70-mjp-4.4.H,-37.8241337394384,144.986777059745,94,5509.27
3-70-mjp-4.4.H,-37.8242236211852,144.98676325606,95,5519.34
3-70-mjp-4.4.H,-37.82433248898,144.986805741667,96,5532.01
3-70-mjp-4.4.H,-37.8243694901902,144.986861541461,97,5538.41
3-70-mjp-4.4.H,-37.8243978721015,144.98694029768,98,5546.01
3-70-mjp-4.4.H,-37.8245764266581,144.988423749769,99,5677.81
3-70-mjp-4.4.H,-37.8245764266581,144.988423749769,100,5677.81
3-70-mjp-4.4.H,-37.8249634089742,144.991560283877,101,5956.64
3-70-mjp-4.4.H,-37.8249854919912,144.991798269734,102,5977.68
3-70-mjp-4.4.H,-37.8250173568207,144.992081435299,103,6002.8
3-70-mjp-4.4.H,-37.8250478654821,144.992285109607,104,6021.01
3-70-mjp-4.4.H,-37.8251547847894,144.993270636059,105,6108.38
3-70-mjp-4.4.H,-37.8251547847894,144.993270636059,106,6108.38
3-70-mjp-4.4.H,-37.8254516798705,144.99588704135,107,6340.55
3-70-mjp-4.4.H,-37.8254516798705,144.99588704135,108,6340.55
3-70-mjp-4.4.H,-37.8256639056505,144.997767272752,109,6507.37
3-70-mjp-4.4.H,-37.8256639056505,144.997767272752,110,6507.37
3-70-mjp-4.4.H,-37.8256846245243,144.997925770777,111,6521.48
3-70-mjp-4.4.H,-37.8261651975371,145.002343714977,112,6913.17
3-70-mjp-4.4.H,-37.8261651975371,145.002343714977,113,6913.17
3-70-mjp-4.4.H,-37.8264732096746,145.005096233486,114,7157.34
3-70-mjp-4.4.H,-37.8264732096746,145.005096233486,115,7157.34
3-70-mjp-4.4.H,-37.8266653519577,145.006863445576,116,7314.01
3-70-mjp-4.4.H,-37.8266653519577,145.006863445576,117,7314.01
3-70-mjp-4.4.H,-37.8269638677384,145.00959353546,118,7556.08
3-70-mjp-4.4.H,-37.8269638677384,145.00959353546,119,7556.08
3-70-mjp-4.4.H,-37.8272615538934,145.012278224489,120,7794.19
3-70-mjp-4.4.H,-37.8272615538934,145.012278224489,121,7794.19
3-70-mjp-4.4.H,-37.8274428575612,145.013943512207,122,7941.83
3-70-mjp-4.4.H,-37.827540398028,145.014917994686,123,8028.1
3-70-mjp-4.4.H,-37.8275557238288,145.015292516947,124,8061.04
3-70-mjp-4.4.H,-37.8275449822011,145.015724545732,125,8099.0
3-70-mjp-4.4.H,-37.8274972512029,145.016100757094,126,8132.47
3-70-mjp-4.4.H,-37.8273966204052,145.016546554044,127,8173.19
3-70-mjp-4.4.H,-37.8273120906016,145.016878303054,128,8203.8
3-70-mjp-4.4.H,-37.8273120906016,145.016878303054,129,8203.8
3-70-mjp-4.4.H,-37.8265679578439,145.019784035664,130,8472.09
3-70-mjp-4.4.H,-37.8264705589043,145.020422880434,131,8529.24
3-70-mjp-4.4.H,-37.8264649878544,145.020627535364,132,8547.22
3-70-mjp-4.4.H,-37.8264649878544,145.020627535364,133,8547.22
3-70-mjp-4.4.H,-37.8264592255478,145.020820833934,134,8564.21
3-70-mjp-4.4.H,-37.826465333806,145.021184237072,135,8596.14
3-70-mjp-4.4.H,-37.8265331199827,145.022000451351,136,8668.22
3-70-mjp-4.4.H,-37.8266108618566,145.022873208858,137,8745.36
3-70-mjp-4.4.H,-37.8266633373994,145.023314906044,138,8784.59
3-70-mjp-4.4.H,-37.8267595158983,145.023675907445,139,8818.05
3-70-mjp-4.4.H,-37.8272454001648,145.025242202594,140,8965.85
3-70-mjp-4.4.H,-37.8272917724758,145.025320497409,141,8974.44
3-70-mjp-4.4.H,-37.8276137112904,145.025709572085,142,9023.93
3-70-mjp-4.4.H,-37.8276137112904,145.025709572085,143,9023.93
3-70-mjp-4.4.H,-37.8276964953616,145.025809620405,144,9036.66
3-70-mjp-4.4.H,-37.827780231417,145.025966451867,145,9053.28
3-70-mjp-4.4.H,-37.8278281264573,145.026135600445,146,9069.06
3-70-mjp-4.4.H,-37.8281566441543,145.029069531312,147,9329.32
3-70-mjp-4.4.H,-37.8281566441543,145.029069531312,148,9329.32
3-70-mjp-4.4.H,-37.8284313168864,145.031482278733,149,9543.42
3-70-mjp-4.4.H,-37.8284313168864,145.031482278733,150,9543.42
3-70-mjp-4.4.H,-37.8287066992319,145.033940473316,151,9761.47
3-70-mjp-4.4.H,-37.8287066992319,145.033940473316,152,9761.47
3-70-mjp-4.4.H,-37.8287382739345,145.034212318886,153,9785.61
3-70-mjp-4.4.H,-37.8290513356485,145.036771792873,154,10013.08
3-70-mjp-4.4.H,-37.8290513356485,145.036771792873,155,10013.08
3-70-mjp-4.4.H,-37.8292506896418,145.038459432612,156,10162.95
3-70-mjp-4.4.H,-37.8292506896418,145.038459432612,157,10162.95
3-70-mjp-4.4.H,-37.8295993748952,145.041540651973,158,10436.32
3-70-mjp-4.4.H,-37.8295993748952,145.041540651973,159,10436.32
3-70-mjp-4.4.H,-37.8296206020785,145.041733244147,160,10453.4
3-70-mjp-4.4.H,-37.8298390338202,145.043488579483,161,10609.46
3-70-mjp-4.4.H,-37.8298390338202,145.043488579483,162,10609.46
3-70-mjp-4.4.H,-37.8298596917106,145.043647101906,163,10623.57
3-70-mjp-4.4.H,-37.8303132032798,145.047623213447,164,10976.4
3-70-mjp-4.4.H,-37.8303132032798,145.047623213447,165,10976.4
3-70-mjp-4.4.H,-37.8305982001974,145.050138093777,166,11199.53
3-70-mjp-4.4.H,-37.8307438668457,145.051315923092,167,11304.24
3-70-mjp-4.4.H,-37.8307438668457,145.051315923092,168,11304.24
3-70-mjp-4.4.H,-37.8307746499978,145.051542356402,169,11324.41
3-70-mjp-4.4.H,-37.8310905296243,145.054295064002,170,11568.71
3-70-mjp-4.5.H,-37.8144087879006,144.938786141643,1,0.0
3-70-mjp-4.5.H,-37.8133571637508,144.941518903617,2,267.02
3-70-mjp-4.5.H,-37.8133483548835,144.941530507594,3,268.44
3-70-mjp-4.5.H,-37.8133483548835,144.941530507594,4,268.44
3-70-mjp-4.5.H,-37.8128405326876,144.94289636004,5,401.05
3-70-mjp-4.5.H,-37.8127996610407,144.943136038037,6,422.59
3-70-mjp-4.5.H,-37.8132170887274,144.943817368516,7,498.33
3-70-mjp-4.5.H,-37.8135663074449,144.944205255845,8,549.99
3-70-mjp-4.5.H,-37.8137674429341,144.944370066661,9,576.63
3-70-mjp-4.5.H,-37.813931755918,144.94449046212,10,597.74
3-70-mjp-4.5.H,-37.81471332645,144.944866366022,11,690.71
3-70-mjp-4.5.H,-37.81471332645,144.944866366022,12,690.71
3-70-mjp-4.5.H,-37.814995131139,144.945006224922,13,724.37
3-70-mjp-4.5.H,-37.8152130914751,144.945102416865,14,750.03
3-70-mjp-4.5.H,-37.8155127125208,144.945230423868,15,785.2
3-70-mjp-4.5.H,-37.8159124051814,144.945412455607,16,832.43
3-70-mjp-4.5.H,-37.817828015909,144.946222698815,17,1057.01
3-70-mjp-4.5.H,-37.817828015909,144.946222698815,18,1057.01
3-70-mjp-4.5.H,-37.8189900695031,144.946713056296,19,1193.22
3-70-mjp-4.5.H,-37.8190913287168,144.946835212224,20,1208.77
3-70-mjp-4.5.H,-37.8202263579148,144.947326335536,21,1342.15
3-70-mjp-4.5.H,-37.8214663070169,144.947632798043,22,1482.63
3-70-mjp-4.5.H,-37.8214663070169,144.947632798043,23,1482.63
3-70-mjp-4.5.H,-37.8223533843546,144.9478581586,24,1583.23
3-70-mjp-4.5.H,-37.8225365005471,144.948023496999,25,1608.24
3-70-mjp-4.5.H,-37.8226025206044,144.948192079287,26,1624.77
3-70-mjp-4.5.H,-37.8225082813456,144.948989939323,27,1695.63
3-70-mjp-4.5.H,-37.8222908990183,144.949961615533,28,1784.33
3-70-mjp-4.5.H,-37.821862271118,144.951223144304,29,1904.95
3-70-mjp-4.5.H,-37.821862271118,144.951223144304,30,1904.95
3-70-mjp-4.5.H,-37.8217162578796,144.951636163685,31,1944.7
3-70-mjp-4.5.H,-37.8217784009251,144.952100230456,32,1986.04
3-70-mjp-4.5.H,-37.8218375801225,144.952393970672,33,2012.67
3-70-mjp-4.5.H,-37.8218221324295,144.952542085627,34,2025.79
3-70-mjp-4.5.H,-37.8215166197117,144.953629782965,35,2127.19
3-70-mjp-4.5.H,-37.8215166197117,144.953629782965,36,2127.19
3-70-mjp-4.5.H,-37.8212361463556,144.954603174904,37,2218.2
3-70-mjp-4.5.H,-37.8211680320295,144.954832265782,38,2239.7
3-70-mjp-4.5.H,-37.8208707164467,144.955874276254,39,2337.01
3-70-mjp-4.5.H,-37.8208707164467,144.955874276254,40,2337.01
3-70-mjp-4.5.H,-37.8207010146502,144.956481062233,41,2393.55
3-70-mjp-4.5.H,-37.8204203200709,144.957443078617,42,2483.63
3-70-mjp-4.5.H,-37.8202899358491,144.957719322482,43,2511.9
3-70-mjp-4.5.H,-37.8200683454368,144.958452493375,44,2580.85
3-70-mjp-4.5.H,-37.8200683454368,144.958452493375,45,2580.85
3-70-mjp-4.5.H,-37.8193029292161,144.961086439481,46,2827.37
3-70-mjp-4.5.H,-37.8190901281256,144.96180798877,47,2895.02
3-70-mjp-4.5.H,-37.8190901281256,144.96180798877,48,2895.02
3-70-mjp-4.5.H,-37.8182649193031,144.964636630437,49,3159.89
3-70-mjp-4.5.H,-37.8182649193031,144.964636630437,50,3159.89
3-70-mjp-4.5.H,-37.8181715287348,144.964968638054,51,3190.85
3-70-mjp-4.5.H,-37.817551053372,144.967132716054,52,3393.07
3-70-mjp-4.5.H,-37.817551053372,144.967132716054,53,3393.07
3-70-mjp-4.5.H,-37.8174572635564,144.967442008412,54,3422.17
3-70-mjp-4.5.H,-37.816733741675,144.969904225399,55,3652.94
3-70-mjp-4.5.H,-37.816572973052,144.970510701511,56,3709.13
3-70-mjp-4.5.H,-37.816572973052,144.970510701511,57,3709.13
3-70-mjp-4.5.H,-37.816010362349,144.97237775072,58,3884.66
3-70-mjp-4.5.H,-37.8162564982928,144.972541412712,59,3915.58
3-70-mjp-4.5.H,-37.8163565586121,144.972595474054,60,3927.67
3-70-mjp-4.5.H,-37.8165304385842,144.972749754427,61,3951.28
3-70-mjp-4.5.H,-37.8165942732257,144.972793447427,62,3959.35
3-70-mjp-4.5.H,-37.8167959574268,144.972992407659,63,3987.79
3-70-mjp-4.5.H,-37.8169890246892,144.973214324472,64,4016.78
3-70-mjp-4.5.H,-37.8171086633066,144.973358731153,65,4035.17
3-70-mjp-4.5.H,-37.8174697274484,144.973916855058,66,4098.53
3-70-mjp-4.5.H,-37.8175915142604,144.974186165109,67,4125.79
3-70-mjp-4.5.H,-37.8178523199359,144.974678876694,68,4177.89
3-70-mjp-4.5.H,-37.8179829173215,144.974936588536,69,4204.78
3-70-mjp-4.5.H,-37.8182891481608,144.975450784413,70,4261.35
3-70-mjp-4.5.H,-37.8182440827665,144.975974580698,71,4307.63
3-70-mjp-4.5.H,-37.8182391739445,144.976213277046,72,4328.6
3-70-mjp-4.5.H,-37.8182391739445,144.976213277046,73,4328.6
3-70-mjp-4.5.H,-37.8182256473765,144.976474928932,74,4351.64
3-70-mjp-4.5.H,-37.818402449354,144.976799544418,75,4386.27
3-70-mjp-4.5.H,-37.8186710816204,144.977223895967,76,4434.04
3-70-mjp-4.5.H,-37.8189780829193,144.977783526008,77,4493.89
3-70-mjp-4.5.H,-37.8196314214629,144.979094852529,78,4630.07
3-70-mjp-4.5.H,-37.8196314214629,144.979094852529,79,4630.07
3-70-mjp-4.5.H,-37.81979000655,144.979408616863,80,4662.79
3-70-mjp-4.5.H,-37.8203376227212,144.980336598627,81,4764.53
3-70-mjp-4.5.H,-37.8212960233746,144.981571497571,82,4916.59
3-70-mjp-4.5.H,-37.8218506851193,144.982385715433,83,5011.03
3-70-mjp-4.5.H,-37.8222878540331,144.983180422395,84,5096.09
3-70-mjp-4.5.H,-37.8224284135789,144.983494697319,85,5127.81
3-70-mjp-4.5.H,-37.8224284135789,144.983494697319,86,5127.81
3-70-mjp-4.5.H,-37.8226717500821,144.984022031623,87,5181.46
3-70-mjp-4.5.H,-37.8228901997042,144.984675015648,88,5243.74
3-70-mjp-4.5.H,-37.8233967452588,144.986365373135,89,5402.54
3-70-mjp-4.5.H,-37.823547663405,144.986758903948,90,5440.96
3-70-mjp-4.5.H,-37.8236120757359,144.986836680148,91,5450.86
3-70-mjp-4.5.H,-37.8237113534262,144.986845343259,92,5461.92
3-70-mjp-4.5.H,-37.8241337394384,144.986777059745,93,5509.27
3-70-mjp-4.5.H,-37.8241337394384,144.986777059745,94,5509.27
3-70-mjp-4.5.H,-37.8242236211852,144.98676325606,95,5519.34
3-70-mjp-4.5.H,-37.82433248898,144.986805741667,96,5532.01
3-70-mjp-4.5.H,-37.8243694901902,144.986861541461,97,5538.41
3-70-mjp-4.5.H,-37.8243978721015,144.98694029768,98,5546.01
3-70-mjp-4.5.H,-37.8245764266581,144.988423749769,99,5677.81
3-70-mjp-4.5.H,-37.8245764266581,144.988423749769,100,5677.81
3-70-mjp-4.5.H,-37.8249634089742,144.991560283877,101,5956.64
3-70-mjp-4.5.H,-37.8249854919912,144.991798269734,102,5977.68
3-70-mjp-4.5.H,-37.8250173568207,144.992081435299,103,6002.8
3-70-mjp-4.5.H,-37.8250478654821,144.992285109607,104,6021.01
3-70-mjp-4.5.H,-37.8251547847894,144.993270636059,105,6108.38
3-70-mjp-4.5.H,-37.8251547847894,144.993270636059,106,6108.38
3-70-mjp-4.5.H,-37.8254516798705,144.99588704135,107,6340.55
3-70-mjp-4.5.H,-37.8254516798705,144.99588704135,108,6340.55
3-70-mjp-4.5.H,-37.8256639056505,144.997767272752,109,6507.37
3-70-mjp-4.5.H,-37.8256639056505,144.997767272752,110,6507.37
3-70-mjp-4.5.H,-37.8256846245243,144.997925770777,111,6521.48
3-70-mjp-4.5.H,-37.8261651975371,145.002343714977,112,6913.17
3-70-mjp-4.5.H,-37.8261651975371,145.002343714977,113,6913.17
3-70-mjp-4.5.H,-37.8264732096746,145.005096233486,114,7157.34
3-70-mjp-4.5.H,-37.8264732096746,145.005096233486,115,7157.34
3-70-mjp-4.5.H,-37.8266653519577,145.006863445576,116,7314.01
3-70-mjp-4.5.H,-37.8266653519577,145.006863445576,117,7314.01
3-70-mjp-4.5.H,-37.8269638677384,145.00959353546,118,7556.08
3-70-mjp-4.5.H,-37.8269638677384,145.00959353546,119,7556.08
3-70-mjp-4.5.H,-37.8272615538934,145.012278224489,120,7794.19
