trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
142.UT.11-SKY-mjp-1.2.R,23:58:00,23:58:00,45513,2,,1,0,22451.71
142.UT.11-SKY-mjp-1.2.R,24:01:00,24:01:00,45511,3,,0,0,22709.36
143.T0.11-SKY-mjp-1.2.R,23:51:00,23:51:00,23173,1,,0,0,0.0
143.T0.11-SKY-mjp-1.2.R,24:13:00,24:13:00,45513,2,,1,0,22451.71
143.T0.11-SKY-mjp-1.2.R,24:16:00,24:16:00,45511,3,,0,0,22709.36
143.T2.11-SKY-mjp-1.2.R,10:48:00,10:48:00,23173,1,,0,0,0.0
143.T2.11-SKY-mjp-1.2.R,11:10:00,11:10:00,45513,2,,1,0,22451.71
143.T2.11-SKY-mjp-1.2.R,11:13:00,11:13:00,45511,3,,0,0,22709.36
143.T3.11-SKY-mjp-1.2.R,10:48:00,10:48:00,23173,1,,0,0,0.0
143.T3.11-SKY-mjp-1.2.R,11:10:00,11:10:00,45513,2,,1,0,22451.71
143.T3.11-SKY-mjp-1.2.R,11:13:00,11:13:00,45511,3,,0,0,22709.36
143.UG.11-SKY-mjp-1.2.R,23:51:00,23:51:00,23173,1,,0,0,0.0
143.UG.11-SKY-mjp-1.2.R,24:13:00,24:13:00,45513,2,,1,0,22451.71
143.UG.11-SKY-mjp-1.2.R,24:16:00,24:16:00,45511,3,,0,0,22709.36
143.UK.11-SKY-mjp-1.2.R,23:51:00,23:51:00,23173,1,,0,0,0.0
143.UK.11-SKY-mjp-1.2.R,24:13:00,24:13:00,45513,2,,1,0,22451.71
143.UK.11-SKY-mjp-1.2.R,24:16:00,24:16:00,45511,3,,0,0,22709.36
143.UM.11-SKY-mjp-1.2.R,23:51:00,23:51:00,23173,1,,0,0,0.0
143.UM.11-SKY-mjp-1.2.R,24:13:00,24:13:00,45513,2,,1,0,22451.71
143.UM.11-SKY-mjp-1.2.R,24:16:00,24:16:00,45511,3,,0,0,22709.36
143.US.11-SKY-mjp-1.2.R,23:51:00,23:51:00,23173,1,,0,0,0.0
143.US.11-SKY-mjp-1.2.R,24:13:00,24:13:00,45513,2,,1,0,22451.71
143.US.11-SKY-mjp-1.2.R,24:16:00,24:16:00,45511,3,,0,0,22709.36
143.UT.11-SKY-mjp-1.2.R,23:51:00,23:51:00,23173,1,,0,0,0.0
143.UT.11-SKY-mjp-1.2.R,24:13:00,24:13:00,45513,2,,1,0,22451.71
143.UT.11-SKY-mjp-1.2.R,24:16:00,24:16:00,45511,3,,0,0,22709.36
144.T0.11-SKY-mjp-1.2.R,24:06:00,24:06:00,23173,1,,0,0,0.0
144.T0.11-SKY-mjp-1.2.R,24:28:00,24:28:00,45513,2,,1,0,22451.71
144.T0.11-SKY-mjp-1.2.R,24:31:00,24:31:00,45511,3,,0,0,22709.36
144.T2.11-SKY-mjp-1.2.R,10:58:00,10:58:00,23173,1,,0,0,0.0
144.T2.11-SKY-mjp-1.2.R,11:20:00,11:20:00,45513,2,,1,0,22451.71
144.T2.11-SKY-mjp-1.2.R,11:23:00,11:23:00,45511,3,,0,0,22709.36
144.T3.11-SKY-mjp-1.2.R,10:58:00,10:58:00,23173,1,,0,0,0.0
144.T3.11-SKY-mjp-1.2.R,11:20:00,11:20:00,45513,2,,1,0,22451.71
144.T3.11-SKY-mjp-1.2.R,11:23:00,11:23:00,45511,3,,0,0,22709.36
144.UG.11-SKY-mjp-1.2.R,24:06:00,24:06:00,23173,1,,0,0,0.0
144.UG.11-SKY-mjp-1.2.R,24:28:00,24:28:00,45513,2,,1,0,22451.71
144.UG.11-SKY-mjp-1.2.R,24:31:00,24:31:00,45511,3,,0,0,22709.36
144.UK.11-SKY-mjp-1.2.R,24:06:00,24:06:00,23173,1,,0,0,0.0
144.UK.11-SKY-mjp-1.2.R,24:28:00,24:28:00,45513,2,,1,0,22451.71
144.UK.11-SKY-mjp-1.2.R,24:31:00,24:31:00,45511,3,,0,0,22709.36
144.UM.11-SKY-mjp-1.2.R,24:06:00,24:06:00,23173,1,,0,0,0.0
144.UM.11-SKY-mjp-1.2.R,24:28:00,24:28:00,45513,2,,1,0,22451.71
144.UM.11-SKY-mjp-1.2.R,24:31:00,24:31:00,45511,3,,0,0,22709.36
144.US.11-SKY-mjp-1.2.R,24:06:00,24:06:00,23173,1,,0,0,0.0
144.US.11-SKY-mjp-1.2.R,24:28:00,24:28:00,45513,2,,1,0,22451.71
144.US.11-SKY-mjp-1.2.R,24:31:00,24:31:00,45511,3,,0,0,22709.36
144.UT.11-SKY-mjp-1.2.R,24:06:00,24:06:00,23173,1,,0,0,0.0
144.UT.11-SKY-mjp-1.2.R,24:28:00,24:28:00,45513,2,,1,0,22451.71
144.UT.11-SKY-mjp-1.2.R,24:31:00,24:31:00,45511,3,,0,0,22709.36
145.T0.11-SKY-mjp-1.2.R,24:21:00,24:21:00,23173,1,,0,0,0.0
145.T0.11-SKY-mjp-1.2.R,24:43:00,24:43:00,45513,2,,1,0,22451.71
145.T0.11-SKY-mjp-1.2.R,24:46:00,24:46:00,45511,3,,0,0,22709.36
145.T2.11-SKY-mjp-1.2.R,11:08:00,11:08:00,23173,1,,0,0,0.0
145.T2.11-SKY-mjp-1.2.R,11:30:00,11:30:00,45513,2,,1,0,22451.71
145.T2.11-SKY-mjp-1.2.R,11:33:00,11:33:00,45511,3,,0,0,22709.36
145.T3.11-SKY-mjp-1.2.R,11:08:00,11:08:00,23173,1,,0,0,0.0
145.T3.11-SKY-mjp-1.2.R,11:30:00,11:30:00,45513,2,,1,0,22451.71
145.T3.11-SKY-mjp-1.2.R,11:33:00,11:33:00,45511,3,,0,0,22709.36
145.UG.11-SKY-mjp-1.2.R,24:21:00,24:21:00,23173,1,,0,0,0.0
145.UG.11-SKY-mjp-1.2.R,24:43:00,24:43:00,45513,2,,1,0,22451.71
145.UG.11-SKY-mjp-1.2.R,24:46:00,24:46:00,45511,3,,0,0,22709.36
145.UK.11-SKY-mjp-1.2.R,24:21:00,24:21:00,23173,1,,0,0,0.0
145.UK.11-SKY-mjp-1.2.R,24:43:00,24:43:00,45513,2,,1,0,22451.71
145.UK.11-SKY-mjp-1.2.R,24:46:00,24:46:00,45511,3,,0,0,22709.36
145.UM.11-SKY-mjp-1.2.R,24:21:00,24:21:00,23173,1,,0,0,0.0
145.UM.11-SKY-mjp-1.2.R,24:43:00,24:43:00,45513,2,,1,0,22451.71
145.UM.11-SKY-mjp-1.2.R,24:46:00,24:46:00,45511,3,,0,0,22709.36
145.US.11-SKY-mjp-1.2.R,24:21:00,24:21:00,23173,1,,0,0,0.0
145.US.11-SKY-mjp-1.2.R,24:43:00,24:43:00,45513,2,,1,0,22451.71
145.US.11-SKY-mjp-1.2.R,24:46:00,24:46:00,45511,3,,0,0,22709.36
145.UT.11-SKY-mjp-1.2.R,24:21:00,24:21:00,23173,1,,0,0,0.0
145.UT.11-SKY-mjp-1.2.R,24:43:00,24:43:00,45513,2,,1,0,22451.71
145.UT.11-SKY-mjp-1.2.R,24:46:00,24:46:00,45511,3,,0,0,22709.36
146.T0.11-SKY-mjp-1.2.R,24:36:00,24:36:00,23173,1,,0,0,0.0
146.T0.11-SKY-mjp-1.2.R,24:58:00,24:58:00,45513,2,,1,0,22451.71
146.T0.11-SKY-mjp-1.2.R,25:01:00,25:01:00,45511,3,,0,0,22709.36
146.T2.11-SKY-mjp-1.2.R,11:18:00,11:18:00,23173,1,,0,0,0.0
146.T2.11-SKY-mjp-1.2.R,11:40:00,11:40:00,45513,2,,1,0,22451.71
146.T2.11-SKY-mjp-1.2.R,11:43:00,11:43:00,45511,3,,0,0,22709.36
146.T3.11-SKY-mjp-1.2.R,11:18:00,11:18:00,23173,1,,0,0,0.0
146.T3.11-SKY-mjp-1.2.R,11:40:00,11:40:00,45513,2,,1,0,22451.71
146.T3.11-SKY-mjp-1.2.R,11:43:00,11:43:00,45511,3,,0,0,22709.36
146.UG.11-SKY-mjp-1.2.R,24:36:00,24:36:00,23173,1,,0,0,0.0
146.UG.11-SKY-mjp-1.2.R,24:58:00,24:58:00,45513,2,,1,0,22451.71
146.UG.11-SKY-mjp-1.2.R,25:01:00,25:01:00,45511,3,,0,0,22709.36
146.UK.11-SKY-mjp-1.2.R,24:36:00,24:36:00,23173,1,,0,0,0.0
146.UK.11-SKY-mjp-1.2.R,24:58:00,24:58:00,45513,2,,1,0,22451.71
146.UK.11-SKY-mjp-1.2.R,25:01:00,25:01:00,45511,3,,0,0,22709.36
146.UM.11-SKY-mjp-1.2.R,24:36:00,24:36:00,23173,1,,0,0,0.0
146.UM.11-SKY-mjp-1.2.R,24:58:00,24:58:00,45513,2,,1,0,22451.71
146.UM.11-SKY-mjp-1.2.R,25:01:00,25:01:00,45511,3,,0,0,22709.36
146.US.11-SKY-mjp-1.2.R,24:36:00,24:36:00,23173,1,,0,0,0.0
146.US.11-SKY-mjp-1.2.R,24:58:00,24:58:00,45513,2,,1,0,22451.71
146.US.11-SKY-mjp-1.2.R,25:01:00,25:01:00,45511,3,,0,0,22709.36
146.UT.11-SKY-mjp-1.2.R,24:36:00,24:36:00,23173,1,,0,0,0.0
146.UT.11-SKY-mjp-1.2.R,24:58:00,24:58:00,45513,2,,1,0,22451.71
146.UT.11-SKY-mjp-1.2.R,25:01:00,25:01:00,45511,3,,0,0,22709.36
147.T0.11-SKY-mjp-1.2.R,24:51:00,24:51:00,23173,1,,0,0,0.0
147.T0.11-SKY-mjp-1.2.R,25:13:00,25:13:00,45513,2,,1,0,22451.71
147.T0.11-SKY-mjp-1.2.R,25:16:00,25:16:00,45511,3,,0,0,22709.36
147.T2.11-SKY-mjp-1.2.R,11:28:00,11:28:00,23173,1,,0,0,0.0
147.T2.11-SKY-mjp-1.2.R,11:50:00,11:50:00,45513,2,,1,0,22451.71
147.T2.11-SKY-mjp-1.2.R,11:53:00,11:53:00,45511,3,,0,0,22709.36
147.T3.11-SKY-mjp-1.2.R,11:28:00,11:28:00,23173,1,,0,0,0.0
147.T3.11-SKY-mjp-1.2.R,11:50:00,11:50:00,45513,2,,1,0,22451.71
147.T3.11-SKY-mjp-1.2.R,11:53:00,11:53:00,45511,3,,0,0,22709.36
147.UG.11-SKY-mjp-1.2.R,24:51:00,24:51:00,23173,1,,0,0,0.0
147.UG.11-SKY-mjp-1.2.R,25:13:00,25:13:00,45513,2,,1,0,22451.71
147.UG.11-SKY-mjp-1.2.R,25:16:00,25:16:00,45511,3,,0,0,22709.36
147.UK.11-SKY-mjp-1.2.R,24:51:00,24:51:00,23173,1,,0,0,0.0
147.UK.11-SKY-mjp-1.2.R,25:13:00,25:13:00,45513,2,,1,0,22451.71
147.UK.11-SKY-mjp-1.2.R,25:16:00,25:16:00,45511,3,,0,0,22709.36
147.UM.11-SKY-mjp-1.2.R,24:51:00,24:51:00,23173,1,,0,0,0.0
147.UM.11-SKY-mjp-1.2.R,25:13:00,25:13:00,45513,2,,1,0,22451.71
147.UM.11-SKY-mjp-1.2.R,25:16:00,25:16:00,45511,3,,0,0,22709.36
147.US.11-SKY-mjp-1.2.R,24:51:00,24:51:00,23173,1,,0,0,0.0
147.US.11-SKY-mjp-1.2.R,25:13:00,25:13:00,45513,2,,1,0,22451.71
147.US.11-SKY-mjp-1.2.R,25:16:00,25:16:00,45511,3,,0,0,22709.36
147.UT.11-SKY-mjp-1.2.R,24:51:00,24:51:00,23173,1,,0,0,0.0
147.UT.11-SKY-mjp-1.2.R,25:13:00,25:13:00,45513,2,,1,0,22451.71
147.UT.11-SKY-mjp-1.2.R,25:16:00,25:16:00,45511,3,,0,0,22709.36
148.T0.11-SKY-mjp-1.2.R,25:06:00,25:06:00,23173,1,,0,0,0.0
148.T0.11-SKY-mjp-1.2.R,25:28:00,25:28:00,45513,2,,1,0,22451.71
148.T0.11-SKY-mjp-1.2.R,25:31:00,25:31:00,45511,3,,0,0,22709.36
148.T2.11-SKY-mjp-1.2.R,11:38:00,11:38:00,23173,1,,0,0,0.0
148.T2.11-SKY-mjp-1.2.R,12:00:00,12:00:00,45513,2,,1,0,22451.71
148.T2.11-SKY-mjp-1.2.R,12:03:00,12:03:00,45511,3,,0,0,22709.36
148.T3.11-SKY-mjp-1.2.R,11:38:00,11:38:00,23173,1,,0,0,0.0
148.T3.11-SKY-mjp-1.2.R,12:00:00,12:00:00,45513,2,,1,0,22451.71
148.T3.11-SKY-mjp-1.2.R,12:03:00,12:03:00,45511,3,,0,0,22709.36
148.UG.11-SKY-mjp-1.2.R,25:06:00,25:06:00,23173,1,,0,0,0.0
148.UG.11-SKY-mjp-1.2.R,25:28:00,25:28:00,45513,2,,1,0,22451.71
148.UG.11-SKY-mjp-1.2.R,25:31:00,25:31:00,45511,3,,0,0,22709.36
148.UK.11-SKY-mjp-1.2.R,25:06:00,25:06:00,23173,1,,0,0,0.0
148.UK.11-SKY-mjp-1.2.R,25:28:00,25:28:00,45513,2,,1,0,22451.71
148.UK.11-SKY-mjp-1.2.R,25:31:00,25:31:00,45511,3,,0,0,22709.36
148.UM.11-SKY-mjp-1.2.R,25:06:00,25:06:00,23173,1,,0,0,0.0
148.UM.11-SKY-mjp-1.2.R,25:28:00,25:28:00,45513,2,,1,0,22451.71
148.UM.11-SKY-mjp-1.2.R,25:31:00,25:31:00,45511,3,,0,0,22709.36
148.US.11-SKY-mjp-1.2.R,25:06:00,25:06:00,23173,1,,0,0,0.0
148.US.11-SKY-mjp-1.2.R,25:28:00,25:28:00,45513,2,,1,0,22451.71
148.US.11-SKY-mjp-1.2.R,25:31:00,25:31:00,45511,3,,0,0,22709.36
148.UT.11-SKY-mjp-1.2.R,25:06:00,25:06:00,23173,1,,0,0,0.0
148.UT.11-SKY-mjp-1.2.R,25:28:00,25:28:00,45513,2,,1,0,22451.71
148.UT.11-SKY-mjp-1.2.R,25:31:00,25:31:00,45511,3,,0,0,22709.36
149.T0.11-SKY-mjp-1.2.R,06:06:00,06:06:00,23173,1,,0,0,0.0
149.T0.11-SKY-mjp-1.2.R,06:31:00,06:31:00,45513,2,,1,0,22451.71
149.T0.11-SKY-mjp-1.2.R,06:34:00,06:34:00,45511,3,,0,0,22709.36
149.T2.11-SKY-mjp-1.2.R,11:48:00,11:48:00,23173,1,,0,0,0.0
149.T2.11-SKY-mjp-1.2.R,12:10:00,12:10:00,45513,2,,1,0,22451.71
149.T2.11-SKY-mjp-1.2.R,12:13:00,12:13:00,45511,3,,0,0,22709.36
149.T3.11-SKY-mjp-1.2.R,11:48:00,11:48:00,23173,1,,0,0,0.0
149.T3.11-SKY-mjp-1.2.R,12:10:00,12:10:00,45513,2,,1,0,22451.71
149.T3.11-SKY-mjp-1.2.R,12:13:00,12:13:00,45511,3,,0,0,22709.36
149.UG.11-SKY-mjp-1.2.R,06:06:00,06:06:00,23173,1,,0,0,0.0
149.UG.11-SKY-mjp-1.2.R,06:31:00,06:31:00,45513,2,,1,0,22451.71
149.UG.11-SKY-mjp-1.2.R,06:34:00,06:34:00,45511,3,,0,0,22709.36
149.UK.11-SKY-mjp-1.2.R,06:06:00,06:06:00,23173,1,,0,0,0.0
149.UK.11-SKY-mjp-1.2.R,06:31:00,06:31:00,45513,2,,1,0,22451.71
149.UK.11-SKY-mjp-1.2.R,06:34:00,06:34:00,45511,3,,0,0,22709.36
149.UM.11-SKY-mjp-1.2.R,06:06:00,06:06:00,23173,1,,0,0,0.0
149.UM.11-SKY-mjp-1.2.R,06:31:00,06:31:00,45513,2,,1,0,22451.71
149.UM.11-SKY-mjp-1.2.R,06:34:00,06:34:00,45511,3,,0,0,22709.36
149.US.11-SKY-mjp-1.2.R,06:06:00,06:06:00,23173,1,,0,0,0.0
149.US.11-SKY-mjp-1.2.R,06:31:00,06:31:00,45513,2,,1,0,22451.71
149.US.11-SKY-mjp-1.2.R,06:34:00,06:34:00,45511,3,,0,0,22709.36
149.UT.11-SKY-mjp-1.2.R,06:06:00,06:06:00,23173,1,,0,0,0.0
149.UT.11-SKY-mjp-1.2.R,06:31:00,06:31:00,45513,2,,1,0,22451.71
149.UT.11-SKY-mjp-1.2.R,06:34:00,06:34:00,45511,3,,0,0,22709.36
15.T0.11-SK4-mjp-1.2.R,04:30:00,04:30:00,48784,1,,0,0,0.0
15.T0.11-SK4-mjp-1.2.R,04:35:00,04:35:00,21220,2,,0,1,987.21
15.T0.11-SK4-mjp-1.2.R,04:48:00,04:48:00,48786,3,,0,1,11756.99
15.T0.11-SK4-mjp-1.2.R,04:56:00,04:56:00,17507,4,,0,1,17511.92
15.T0.11-SK4-mjp-1.2.R,05:02:00,05:02:00,9629,5,,0,1,21095.69
15.T0.11-SK4-mjp-1.2.R,05:08:00,05:08:00,20988,6,,0,1,24314.85
15.T0.11-SK4-mjp-1.2.R,05:13:00,05:13:00,48787,7,,0,1,27136.77
15.T0.11-SK4-mjp-1.2.R,05:21:00,05:21:00,3633,8,,0,1,31924.1
15.T0.11-SK4-mjp-1.2.R,05:24:00,05:24:00,3245,9,,0,1,32765.17
15.T0.11-SK4-mjp-1.2.R,05:27:00,05:27:00,3749,10,,0,1,34134.66
15.T0.11-SK4-mjp-1.2.R,05:30:00,05:30:00,3752,11,,0,1,35087.41
15.T0.11-SK4-mjp-1.2.R,05:35:00,05:35:00,901,12,,0,1,36677.51
15.T0.11-SK4-mjp-1.2.R,05:40:00,05:40:00,910,13,,0,1,39028.54
15.T0.11-SK4-mjp-1.2.R,06:15:00,06:15:00,48578,14,,0,0,70333.92
15.T0.11-SKY-mjp-1.1.H,18:20:00,18:20:00,48578,1,,0,0,0.0
15.T0.11-SKY-mjp-1.1.H,18:23:00,18:23:00,45513,2,,0,1,1455.41
15.T0.11-SKY-mjp-1.1.H,18:26:00,18:26:00,45511,3,,0,1,1713.06
15.T0.11-SKY-mjp-1.1.H,18:49:00,18:49:00,23175,4,,0,0,23924.44
15.T2.11-SK4-mjp-1.2.R,13:10:00,13:10:00,48784,1,,0,0,0.0
15.T2.11-SK4-mjp-1.2.R,13:12:00,13:12:00,21220,2,,0,1,987.21
15.T2.11-SK4-mjp-1.2.R,13:26:00,13:26:00,48786,3,,0,1,11756.99
15.T2.11-SK4-mjp-1.2.R,13:34:00,13:34:00,17507,4,,0,1,17511.92
15.T2.11-SK4-mjp-1.2.R,13:39:00,13:39:00,9629,5,,0,1,21095.69
15.T2.11-SK4-mjp-1.2.R,13:46:00,13:46:00,20988,6,,0,1,24314.85
15.T2.11-SK4-mjp-1.2.R,13:52:00,13:52:00,48787,7,,0,1,27136.77
15.T2.11-SK4-mjp-1.2.R,13:59:00,13:59:00,3633,8,,0,1,31924.1
15.T2.11-SK4-mjp-1.2.R,14:04:00,14:04:00,3245,9,,0,1,32765.17
15.T2.11-SK4-mjp-1.2.R,14:10:00,14:10:00,3749,10,,0,1,34134.66
15.T2.11-SK4-mjp-1.2.R,14:13:00,14:13:00,3752,11,,0,1,35087.41
15.T2.11-SK4-mjp-1.2.R,14:19:00,14:19:00,901,12,,0,1,36677.51
15.T2.11-SK4-mjp-1.2.R,14:26:00,14:26:00,910,13,,0,1,39028.54
15.T2.11-SK4-mjp-1.2.R,14:59:00,14:59:00,48578,14,,0,0,70333.92
15.T2.11-SKY-mjp-1.1.H,07:20:00,07:20:00,48578,1,,0,0,0.0
15.T2.11-SKY-mjp-1.1.H,07:23:00,07:23:00,45513,2,,0,1,1455.41
15.T2.11-SKY-mjp-1.1.H,07:26:00,07:26:00,45511,3,,0,1,1713.06
15.T2.11-SKY-mjp-1.1.H,07:49:00,07:49:00,23175,4,,0,0,23924.44
15.T3.11-SK4-mjp-1.2.R,13:10:00,13:10:00,48784,1,,0,0,0.0
15.T3.11-SK4-mjp-1.2.R,13:12:00,13:12:00,21220,2,,0,1,987.21
15.T3.11-SK4-mjp-1.2.R,13:26:00,13:26:00,48786,3,,0,1,11756.99
15.T3.11-SK4-mjp-1.2.R,13:34:00,13:34:00,17507,4,,0,1,17511.92
15.T3.11-SK4-mjp-1.2.R,13:39:00,13:39:00,9629,5,,0,1,21095.69
15.T3.11-SK4-mjp-1.2.R,13:46:00,13:46:00,20988,6,,0,1,24314.85
15.T3.11-SK4-mjp-1.2.R,13:52:00,13:52:00,48787,7,,0,1,27136.77
15.T3.11-SK4-mjp-1.2.R,13:59:00,13:59:00,3633,8,,0,1,31924.1
15.T3.11-SK4-mjp-1.2.R,14:04:00,14:04:00,3245,9,,0,1,32765.17
15.T3.11-SK4-mjp-1.2.R,14:10:00,14:10:00,3749,10,,0,1,34134.66
15.T3.11-SK4-mjp-1.2.R,14:13:00,14:13:00,3752,11,,0,1,35087.41
15.T3.11-SK4-mjp-1.2.R,14:19:00,14:19:00,901,12,,0,1,36677.51
15.T3.11-SK4-mjp-1.2.R,14:26:00,14:26:00,910,13,,0,1,39028.54
15.T3.11-SK4-mjp-1.2.R,14:59:00,14:59:00,48578,14,,0,0,70333.92
15.T3.11-SKY-mjp-1.1.H,07:20:00,07:20:00,48578,1,,0,0,0.0
15.T3.11-SKY-mjp-1.1.H,07:23:00,07:23:00,45513,2,,0,1,1455.41
15.T3.11-SKY-mjp-1.1.H,07:26:00,07:26:00,45511,3,,0,1,1713.06
15.T3.11-SKY-mjp-1.1.H,07:49:00,07:49:00,23175,4,,0,0,23924.44
15.UG.11-SK4-mjp-1.2.R,13:10:00,13:10:00,48784,1,,0,0,0.0
15.UG.11-SK4-mjp-1.2.R,13:12:00,13:12:00,21220,2,,0,1,987.21
15.UG.11-SK4-mjp-1.2.R,13:26:00,13:26:00,48786,3,,0,1,11756.99
15.UG.11-SK4-mjp-1.2.R,13:34:00,13:34:00,17507,4,,0,1,17511.92
15.UG.11-SK4-mjp-1.2.R,13:39:00,13:39:00,9629,5,,0,1,21095.69
15.UG.11-SK4-mjp-1.2.R,13:46:00,13:46:00,20988,6,,0,1,24314.85
15.UG.11-SK4-mjp-1.2.R,13:52:00,13:52:00,48787,7,,0,1,27136.77
15.UG.11-SK4-mjp-1.2.R,13:59:00,13:59:00,3633,8,,0,1,31924.1
15.UG.11-SK4-mjp-1.2.R,14:04:00,14:04:00,3245,9,,0,1,32765.17
15.UG.11-SK4-mjp-1.2.R,14:10:00,14:10:00,3749,10,,0,1,34134.66
15.UG.11-SK4-mjp-1.2.R,14:13:00,14:13:00,3752,11,,0,1,35087.41
15.UG.11-SK4-mjp-1.2.R,14:19:00,14:19:00,901,12,,0,1,36677.51
15.UG.11-SK4-mjp-1.2.R,14:26:00,14:26:00,910,13,,0,1,39028.54
15.UG.11-SK4-mjp-1.2.R,14:59:00,14:59:00,48578,14,,0,0,70333.92
15.UG.11-SKY-mjp-1.1.H,18:20:00,18:20:00,48578,1,,0,0,0.0
15.UG.11-SKY-mjp-1.1.H,18:23:00,18:23:00,45513,2,,0,1,1455.41
15.UG.11-SKY-mjp-1.1.H,18:26:00,18:26:00,45511,3,,0,1,1713.06
15.UG.11-SKY-mjp-1.1.H,18:49:00,18:49:00,23175,4,,0,0,23924.44
15.UK.11-SK4-mjp-1.2.R,13:10:00,13:10:00,48784,1,,0,0,0.0
15.UK.11-SK4-mjp-1.2.R,13:12:00,13:12:00,21220,2,,0,1,987.21
15.UK.11-SK4-mjp-1.2.R,13:26:00,13:26:00,48786,3,,0,1,11756.99
15.UK.11-SK4-mjp-1.2.R,13:34:00,13:34:00,17507,4,,0,1,17511.92
15.UK.11-SK4-mjp-1.2.R,13:39:00,13:39:00,9629,5,,0,1,21095.69
15.UK.11-SK4-mjp-1.2.R,13:46:00,13:46:00,20988,6,,0,1,24314.85
15.UK.11-SK4-mjp-1.2.R,13:52:00,13:52:00,48787,7,,0,1,27136.77
15.UK.11-SK4-mjp-1.2.R,13:59:00,13:59:00,3633,8,,0,1,31924.1
15.UK.11-SK4-mjp-1.2.R,14:04:00,14:04:00,3245,9,,0,1,32765.17
15.UK.11-SK4-mjp-1.2.R,14:10:00,14:10:00,3749,10,,0,1,34134.66
15.UK.11-SK4-mjp-1.2.R,14:13:00,14:13:00,3752,11,,0,1,35087.41
15.UK.11-SK4-mjp-1.2.R,14:19:00,14:19:00,901,12,,0,1,36677.51
15.UK.11-SK4-mjp-1.2.R,14:26:00,14:26:00,910,13,,0,1,39028.54
15.UK.11-SK4-mjp-1.2.R,14:59:00,14:59:00,48578,14,,0,0,70333.92
15.UK.11-SKY-mjp-1.1.H,18:20:00,18:20:00,48578,1,,0,0,0.0
15.UK.11-SKY-mjp-1.1.H,18:23:00,18:23:00,45513,2,,0,1,1455.41
15.UK.11-SKY-mjp-1.1.H,18:26:00,18:26:00,45511,3,,0,1,1713.06
15.UK.11-SKY-mjp-1.1.H,18:49:00,18:49:00,23175,4,,0,0,23924.44
15.UM.11-SK4-mjp-1.2.R,13:10:00,13:10:00,48784,1,,0,0,0.0
15.UM.11-SK4-mjp-1.2.R,13:12:00,13:12:00,21220,2,,0,1,987.21
15.UM.11-SK4-mjp-1.2.R,13:26:00,13:26:00,48786,3,,0,1,11756.99
15.UM.11-SK4-mjp-1.2.R,13:34:00,13:34:00,17507,4,,0,1,17511.92
15.UM.11-SK4-mjp-1.2.R,13:39:00,13:39:00,9629,5,,0,1,21095.69
15.UM.11-SK4-mjp-1.2.R,13:46:00,13:46:00,20988,6,,0,1,24314.85
15.UM.11-SK4-mjp-1.2.R,13:52:00,13:52:00,48787,7,,0,1,27136.77
15.UM.11-SK4-mjp-1.2.R,13:59:00,13:59:00,3633,8,,0,1,31924.1
15.UM.11-SK4-mjp-1.2.R,14:04:00,14:04:00,3245,9,,0,1,32765.17
15.UM.11-SK4-mjp-1.2.R,14:10:00,14:10:00,3749,10,,0,1,34134.66
15.UM.11-SK4-mjp-1.2.R,14:13:00,14:13:00,3752,11,,0,1,35087.41
15.UM.11-SK4-mjp-1.2.R,14:19:00,14:19:00,901,12,,0,1,36677.51
15.UM.11-SK4-mjp-1.2.R,14:26:00,14:26:00,910,13,,0,1,39028.54
15.UM.11-SK4-mjp-1.2.R,14:59:00,14:59:00,48578,14,,0,0,70333.92
15.UM.11-SKY-mjp-1.1.H,18:20:00,18:20:00,48578,1,,0,0,0.0
15.UM.11-SKY-mjp-1.1.H,18:23:00,18:23:00,45513,2,,0,1,1455.41
15.UM.11-SKY-mjp-1.1.H,18:26:00,18:26:00,45511,3,,0,1,1713.06
15.UM.11-SKY-mjp-1.1.H,18:49:00,18:49:00,23175,4,,0,0,23924.44
15.US.11-SK4-mjp-1.2.R,13:10:00,13:10:00,48784,1,,0,0,0.0
15.US.11-SK4-mjp-1.2.R,13:12:00,13:12:00,21220,2,,0,1,987.21
15.US.11-SK4-mjp-1.2.R,13:26:00,13:26:00,48786,3,,0,1,11756.99
15.US.11-SK4-mjp-1.2.R,13:34:00,13:34:00,17507,4,,0,1,17511.92
15.US.11-SK4-mjp-1.2.R,13:39:00,13:39:00,9629,5,,0,1,21095.69
15.US.11-SK4-mjp-1.2.R,13:46:00,13:46:00,20988,6,,0,1,24314.85
15.US.11-SK4-mjp-1.2.R,13:52:00,13:52:00,48787,7,,0,1,27136.77
15.US.11-SK4-mjp-1.2.R,13:59:00,13:59:00,3633,8,,0,1,31924.1
15.US.11-SK4-mjp-1.2.R,14:04:00,14:04:00,3245,9,,0,1,32765.17
15.US.11-SK4-mjp-1.2.R,14:10:00,14:10:00,3749,10,,0,1,34134.66
15.US.11-SK4-mjp-1.2.R,14:13:00,14:13:00,3752,11,,0,1,35087.41
15.US.11-SK4-mjp-1.2.R,14:19:00,14:19:00,901,12,,0,1,36677.51
15.US.11-SK4-mjp-1.2.R,14:26:00,14:26:00,910,13,,0,1,39028.54
15.US.11-SK4-mjp-1.2.R,14:59:00,14:59:00,48578,14,,0,0,70333.92
15.US.11-SKY-mjp-1.1.H,18:20:00,18:20:00,48578,1,,0,0,0.0
