,ILOC_CODE_2021,ILOC_NAME_2021,IARE_CODE_2021,IARE_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
874,50800101,Derby,508001,Derby - Mowanjum,508,West Kimberley,5,Western Australia,AUS,Australia,20.423,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800101
875,50800102,Karmarlinunga - Djimu Nguda - Budulah,508001,Derby - Mowanjum,508,West Kimberley,5,Western Australia,AUS,Australia,0.4655,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800102
876,50800103,Mowanjum,508001,Derby - Mowanjum,508,West Kimberley,5,Western Australia,AUS,Australia,1.4652,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800103
877,50800301,Bayulu,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,7.3561,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800301
878,50800302,Djugerari,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,2.5603,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800302
879,50800303,Fitzroy River - Surrounds,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,32260.7419,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800303
880,50800304,Joy Springs,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,0.166,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800304
881,50800305,Kooraby,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,1.0079,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800305
882,50800306,Muludja,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,4.9996,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800306
883,50800307,Wangkatjungka,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,3.1146,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800307
884,50800308,Yakanarra,508003,Fitzroy River,508,West Kimberley,5,Western Australia,AUS,Australia,7.9067,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800308
885,50800501,Burawa - Darlngunaya - Bungardi,508005,Fitzroy Crossing,508,West Kimberley,5,Western Australia,AUS,Australia,7.1716,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800501
886,50800502,Fitzroy Crossing,508005,Fitzroy Crossing,508,West Kimberley,5,Western Australia,AUS,Australia,8.6282,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800502
887,50800503,Fitzroy Crossing - Surrounds,508005,Fitzroy Crossing,508,West Kimberley,5,Western Australia,AUS,Australia,9008.7293,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800503
888,50800504,Junjuwa,508005,Fitzroy Crossing,508,West Kimberley,5,Western Australia,AUS,Australia,0.3332,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800504
889,50800505,Mindi Rardi - Kurnangki - Loanbun,508005,Fitzroy Crossing,508,West Kimberley,5,Western Australia,AUS,Australia,3.9815,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800505
890,50800506,Yungngora,508005,Fitzroy Crossing,508,West Kimberley,5,Western Australia,AUS,Australia,3.7561,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800506
891,50800601,Jarlmadangah Burru,508006,Outer Derby - West Kimberley,508,West Kimberley,5,Western Australia,AUS,Australia,1.2554,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800601
892,50800602,Kupungarri,508006,Outer Derby - West Kimberley,508,West Kimberley,5,Western Australia,AUS,Australia,15.6264,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800602
893,50800603,Looma,508006,Outer Derby - West Kimberley,508,West Kimberley,5,Western Australia,AUS,Australia,40.4419,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800603
894,50800604,Outer Derby - West Kimberley,508006,Outer Derby - West Kimberley,508,West Kimberley,5,Western Australia,AUS,Australia,69397.5664,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800604
895,50800605,Pandanus Park,508006,Outer Derby - West Kimberley,508,West Kimberley,5,Western Australia,AUS,Australia,1.2188,http://linked.data.gov.au/dataset/asgsed3/ILOC/50800605
896,59499494,No usual address (WA),594994,No usual address (WA),594,No usual address (WA),5,Western Australia,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/59499494
897,59799797,Migratory - Offshore - Shipping (WA),597997,Migratory - Offshore - Shipping (WA),597,Migratory - Offshore - Shipping (WA),5,Western Australia,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/59799797
898,60100101,Devonport,601001,Central Coast - Devonport,601,Tasmania,6,Tasmania,AUS,Australia,127.8607,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100101
899,60100102,Ulverstone - Penguin,601001,Central Coast - Devonport,601,Tasmania,6,Tasmania,AUS,Australia,141.4155,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100102
900,60100103,Ulverstone - Penguin - Surrounds,601001,Central Coast - Devonport,601,Tasmania,6,Tasmania,AUS,Australia,796.9269,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100103
901,60100201,Campbell Town,601002,Central Tasmania,601,Tasmania,6,Tasmania,AUS,Australia,4763.6291,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100201
902,60100202,Central Highlands (Tas.),601002,Central Tasmania,601,Tasmania,6,Tasmania,AUS,Australia,7060.4867,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100202
903,60100203,Derwent Valley,601002,Central Tasmania,601,Tasmania,6,Tasmania,AUS,Australia,8853.1637,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100203
904,60100204,Longford - Evandale,601002,Central Tasmania,601,Tasmania,6,Tasmania,AUS,Australia,449.3127,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100204
905,60100205,Southern Midlands,601002,Central Tasmania,601,Tasmania,6,Tasmania,AUS,Australia,2600.2609,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100205
906,60100301,Brighton,601003,Greater Hobart,601,Tasmania,6,Tasmania,AUS,Australia,169.6714,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100301
907,60100302,Clarence,601003,Greater Hobart,601,Tasmania,6,Tasmania,AUS,Australia,374.8212,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100302
908,60100303,Glenorchy,601003,Greater Hobart,601,Tasmania,6,Tasmania,AUS,Australia,81.1187,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100303
909,60100304,Hobart,601003,Greater Hobart,601,Tasmania,6,Tasmania,AUS,Australia,148.3385,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100304
910,60100401,Cygnet,601004,Huon Valley,601,Tasmania,6,Tasmania,AUS,Australia,2.3141,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100401
911,60100402,Geeveston,601004,Huon Valley,601,Tasmania,6,Tasmania,AUS,Australia,3.0818,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100402
912,60100403,Huonville - South Cape,601004,Huon Valley,601,Tasmania,6,Tasmania,AUS,Australia,1743.8215,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100403
913,60100501,Kingborough,601005,Kingborough,601,Tasmania,6,Tasmania,AUS,Australia,685.8432,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100501
914,60100601,Launceston,601006,Launceston,601,Tasmania,6,Tasmania,AUS,Australia,1425.3069,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100601
915,60100701,Blackstone - Prospect Vale,601007,Meander Valley - Kentish,601,Tasmania,6,Tasmania,AUS,Australia,23.0335,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100701
916,60100702,Kentish,601007,Meander Valley - Kentish,601,Tasmania,6,Tasmania,AUS,Australia,1156.4977,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100702
917,60100703,Meander Valley,601007,Meander Valley - Kentish,601,Tasmania,6,Tasmania,AUS,Australia,3369.6474,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100703
918,60100801,Break O'Day,601008,Tasmania - North-East Coast,601,Tasmania,6,Tasmania,AUS,Australia,3299.1468,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100801
919,60100802,Dorset,601008,Tasmania - North-East Coast,601,Tasmania,6,Tasmania,AUS,Australia,3205.7138,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100802
920,60100803,Flinders,601008,Tasmania - North-East Coast,601,Tasmania,6,Tasmania,AUS,Australia,1996.6244,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100803
921,60100804,George Town,601008,Tasmania - North-East Coast,601,Tasmania,6,Tasmania,AUS,Australia,747.1679,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100804
922,60100901,Glamorgan - Spring Day,601009,Tasmania - South-East Coast,601,Tasmania,6,Tasmania,AUS,Australia,2542.2432,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100901
923,60100902,Sorell,601009,Tasmania - South-East Coast,601,Tasmania,6,Tasmania,AUS,Australia,591.854,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100902
924,60100903,Tasman,601009,Tasmania - South-East Coast,601,Tasmania,6,Tasmania,AUS,Australia,660.3947,http://linked.data.gov.au/dataset/asgsed3/ILOC/60100903
925,60101001,Burnie,601010,Tasmania - West Coast,601,Tasmania,6,Tasmania,AUS,Australia,612.2994,http://linked.data.gov.au/dataset/asgsed3/ILOC/60101001
926,60101002,Circular Head - King Island,601010,Tasmania - West Coast,601,Tasmania,6,Tasmania,AUS,Australia,5952.947,http://linked.data.gov.au/dataset/asgsed3/ILOC/60101002
927,60101003,Waratah,601010,Tasmania - West Coast,601,Tasmania,6,Tasmania,AUS,Australia,3489.4721,http://linked.data.gov.au/dataset/asgsed3/ILOC/60101003
928,60101004,Wynyard,601010,Tasmania - West Coast,601,Tasmania,6,Tasmania,AUS,Australia,85.5336,http://linked.data.gov.au/dataset/asgsed3/ILOC/60101004
929,60101005,Zeehan - Franklin,601010,Tasmania - West Coast,601,Tasmania,6,Tasmania,AUS,Australia,9583.5388,http://linked.data.gov.au/dataset/asgsed3/ILOC/60101005
930,60101101,Latrobe - Hawley Beach,601011,West Tamar - Latrobe,601,Tasmania,6,Tasmania,AUS,Australia,578.298,http://linked.data.gov.au/dataset/asgsed3/ILOC/60101101
931,60101102,West Tamar,601011,West Tamar - Latrobe,601,Tasmania,6,Tasmania,AUS,Australia,695.7535,http://linked.data.gov.au/dataset/asgsed3/ILOC/60101102
932,69499494,No usual address (Tas.),694994,No usual address (Tas.),694,No usual address (Tas.),6,Tasmania,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/69499494
933,69799797,Migratory - Offshore - Shipping (Tas.),697997,Migratory - Offshore - Shipping (Tas.),697,Migratory - Offshore - Shipping (Tas.),6,Tasmania,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/ILOC/69799797
934,70300101,Alawa,703001,Alawa - Brinkin - Nakara,703,Darwin,7,Northern Territory,AUS,Australia,1.2399,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300101
935,70300102,Brinkin - Nakara,703001,Alawa - Brinkin - Nakara,703,Darwin,7,Northern Territory,AUS,Australia,2.6861,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300102
936,70300201,Anula,703002,Anula - Wulagi,703,Darwin,7,Northern Territory,AUS,Australia,1.3178,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300201
937,70300202,Wulagi,703002,Anula - Wulagi,703,Darwin,7,Northern Territory,AUS,Australia,1.2629,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300202
938,70300301,Bagot Community,703003,Coconut Grove - Ludmilla,703,Darwin,7,Northern Territory,AUS,Australia,0.2496,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300301
939,70300302,Coconut Grove - Ludmilla,703003,Coconut Grove - Ludmilla,703,Darwin,7,Northern Territory,AUS,Australia,2.1119,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300302
940,70300303,Kulaluk,703003,Coconut Grove - Ludmilla,703,Darwin,7,Northern Territory,AUS,Australia,0.0476,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300303
941,70300304,Minmarama Park,703003,Coconut Grove - Ludmilla,703,Darwin,7,Northern Territory,AUS,Australia,2.9605,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300304
942,70300401,Adelaide River - Coomalie,703004,Cox - Finniss - Coomalie,703,Darwin,7,Northern Territory,AUS,Australia,1496.2848,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300401
943,70300402,Batchelor,703004,Cox - Finniss - Coomalie,703,Darwin,7,Northern Territory,AUS,Australia,10.2782,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300402
944,70300403,Belyuen,703004,Cox - Finniss - Coomalie,703,Darwin,7,Northern Territory,AUS,Australia,41.4054,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300403
945,70300404,Cox - Finniss,703004,Cox - Finniss - Coomalie,703,Darwin,7,Northern Territory,AUS,Australia,6274.7088,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300404
946,70300501,Darwin - Central,703005,Darwin - Inner Suburbs,703,Darwin,7,Northern Territory,AUS,Australia,3.1731,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300501
947,70300502,Fannie Bay - Parap,703005,Darwin - Inner Suburbs,703,Darwin,7,Northern Territory,AUS,Australia,5.596,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300502
948,70300503,Larrakeyah - The Gardens,703005,Darwin - Inner Suburbs,703,Darwin,7,Northern Territory,AUS,Australia,3.7449,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300503
949,70300504,Stuart Park - Bayview - Woolner,703005,Darwin - Inner Suburbs,703,Darwin,7,Northern Territory,AUS,Australia,4.0369,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300504
950,70300601,Karama,703006,Karama,703,Darwin,7,Northern Territory,AUS,Australia,2.0655,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300601
951,70300701,Acacia-Larrakia,703007,Litchfield,703,Darwin,7,Northern Territory,AUS,Australia,257.252,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300701
952,70300702,Bees Creek - Virginia,703007,Litchfield,703,Darwin,7,Northern Territory,AUS,Australia,54.7364,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300702
953,70300703,Darwin River - Berry Springs - Southport,703007,Litchfield,703,Darwin,7,Northern Territory,AUS,Australia,679.4598,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300703
954,70300704,Howard Springs - Gunn Point,703007,Litchfield,703,Darwin,7,Northern Territory,AUS,Australia,1329.6466,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300704
955,70300705,Humpty Doo - Elizabeth Valley,703007,Litchfield,703,Darwin,7,Northern Territory,AUS,Australia,617.2892,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300705
956,70300706,Knuckey Lagoon,703007,Litchfield,703,Darwin,7,Northern Territory,AUS,Australia,18.2183,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300706
957,70300801,Malak,703008,Malak,703,Darwin,7,Northern Territory,AUS,Australia,1.7493,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300801
958,70300901,Marrara - Winnellie - Berrimah,703009,Marrara - Winnellie - Berrimah,703,Darwin,7,Northern Territory,AUS,Australia,80.7128,http://linked.data.gov.au/dataset/asgsed3/ILOC/70300901
959,70301001,Jingili,703010,Millner - Jingili,703,Darwin,7,Northern Territory,AUS,Australia,1.3163,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301001
960,70301002,Millner,703010,Millner - Jingili,703,Darwin,7,Northern Territory,AUS,Australia,1.4677,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301002
961,70301101,Moil,703011,Moil - Wagaman - Wanguri,703,Darwin,7,Northern Territory,AUS,Australia,1.0424,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301101
962,70301102,Wagaman,703011,Moil - Wagaman - Wanguri,703,Darwin,7,Northern Territory,AUS,Australia,0.8378,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301102
963,70301103,Wanguri,703011,Moil - Wagaman - Wanguri,703,Darwin,7,Northern Territory,AUS,Australia,0.8855,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301103
964,70301201,Nightcliff,703012,Nightcliff - Rapid Creek,703,Darwin,7,Northern Territory,AUS,Australia,1.4512,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301201
965,70301202,Rapid Creek,703012,Nightcliff - Rapid Creek,703,Darwin,7,Northern Territory,AUS,Australia,1.9176,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301202
966,70301301,Bakewell - Rosebery - Mitchell,703013,Palmerston,703,Darwin,7,Northern Territory,AUS,Australia,30.925,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301301
967,70301302,Driver,703013,Palmerston,703,Darwin,7,Northern Territory,AUS,Australia,1.7157,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301302
968,70301303,Farrar - Durack - Marlow Lagoon,703013,Palmerston,703,Darwin,7,Northern Territory,AUS,Australia,15.0371,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301303
969,70301304,Gray,703013,Palmerston,703,Darwin,7,Northern Territory,AUS,Australia,1.5029,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301304
970,70301305,Moulden,703013,Palmerston,703,Darwin,7,Northern Territory,AUS,Australia,1.7504,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301305
971,70301306,Palmerston Indigenous Village,703013,Palmerston,703,Darwin,7,Northern Territory,AUS,Australia,0.1271,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301306
972,70301307,Woodroffe,703013,Palmerston,703,Darwin,7,Northern Territory,AUS,Australia,1.5977,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301307
973,70301401,Lyons - Lee Point - Leanyer,703014,Tiwi - Lyons - Leanyer,703,Darwin,7,Northern Territory,AUS,Australia,33.4532,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301401
974,70301402,Tiwi,703014,Tiwi - Lyons - Leanyer,703,Darwin,7,Northern Territory,AUS,Australia,3.1187,http://linked.data.gov.au/dataset/asgsed3/ILOC/70301402
975,70400101,Douglas-Daly,704001,Douglas-Daly,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,34368.2996,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400101
976,70400102,Emu Point,704001,Douglas-Daly,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,1.3753,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400102
977,70400103,Nauiyu Nambiyu,704001,Douglas-Daly,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,4.2949,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400103
978,70400104,Nganmarriyanga (Palumpa),704001,Douglas-Daly,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,46.3918,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400104
979,70400105,Peppimenarti,704001,Douglas-Daly,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,5.6576,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400105
980,70400106,Pine Creek,704001,Douglas-Daly,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,402.0523,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400106
981,70400201,Jabiru,704002,Kakadu - Marrakai - Jabiru,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,13.5083,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400201
982,70400202,Kakadu - Marrakai - Surrounds,704002,Kakadu - Marrakai - Jabiru,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,25261.6924,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400202
983,70400203,Mudginberri,704002,Kakadu - Marrakai - Jabiru,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,2.7874,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400203
984,70400301,Maningrida,704003,Maningrida and Outstations,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,11.0551,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400301
985,70400302,Maningrida Outstations,704003,Maningrida and Outstations,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,9758.0375,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400302
986,70400401,Cobourg Peninsula - Demed Homelands,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,23675.7318,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400401
987,70400402,Gunbalanya,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,35.8199,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400402
988,70400403,Mamadawerre,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,0.5645,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400403
989,70400404,Manmoyi,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,0.7425,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400404
990,70400405,Minjilang,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,11.4327,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400405
991,70400406,Warruwi,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,15.8586,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400406
992,70400501,Thamarrurr exc. Wadeye,704005,Thamarrurr inc. Wadeye,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,3352.8699,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400501
993,70400502,Wadeye,704005,Thamarrurr inc. Wadeye,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,20.8379,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400502
994,70400601,Milikapiti,704006,Tiwi Islands,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,11.4786,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400601
995,70400602,Pirlangimpi,704006,Tiwi Islands,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,11.8509,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400602
996,70400603,Tiwi Islands - Wilderness,704006,Tiwi Islands,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,7449.7682,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400603
997,70400604,Wurrumiyanga (Nguiu),704006,Tiwi Islands,704,Jabiru - Tiwi,7,Northern Territory,AUS,Australia,10.0684,http://linked.data.gov.au/dataset/asgsed3/ILOC/70400604
998,70500101,Borroloola exc. Mara - Yanyula,705001,Borroloola,705,Katherine,7,Northern Territory,AUS,Australia,11.7373,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500101
999,70500102,Mara,705001,Borroloola,705,Katherine,7,Northern Territory,AUS,Australia,0.5363,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500102
1000,70500103,Yanyula,705001,Borroloola,705,Katherine,7,Northern Territory,AUS,Australia,0.2898,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500103
1001,70500201,Daguragu,705002,Daguragu - Kalkarindji and Outstations,705,Katherine,7,Northern Territory,AUS,Australia,44.1812,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500201
1002,70500202,Kalkarindji,705002,Daguragu - Kalkarindji and Outstations,705,Katherine,7,Northern Territory,AUS,Australia,6.2259,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500202
1003,70500301,Barunga,705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,7.4509,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500301
1004,70500303,Elsey Roper - Surrounds,705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,92882.2781,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500303
1005,70500304,Jilkminggan,705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,6.0984,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500304
1006,70500305,Manyallaluk,705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,1.6155,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500305
1007,70500306,Mataranka - Mulggan,705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,35.6541,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500306
1008,70500307,Wugular (Beswick),705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,2.744,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500307
1009,70500308,Bulman,705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,3.7501,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500308
1010,70500309,Weemol,705003,Elsey - Roper,705,Katherine,7,Northern Territory,AUS,Australia,10.1435,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500309
1011,70500401,Mabunji - Mungoorbada Outstations,705004,Gulf,705,Katherine,7,Northern Territory,AUS,Australia,55041.1368,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500401
1012,70500402,Minyerri,705004,Gulf,705,Katherine,7,Northern Territory,AUS,Australia,2.9072,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500402
1013,70500403,Rittarangu,705004,Gulf,705,Katherine,7,Northern Territory,AUS,Australia,7.5551,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500403
1014,70500404,Robinson River (Mungoorbada),705004,Gulf,705,Katherine,7,Northern Territory,AUS,Australia,1.1406,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500404
1015,70500405,Yugul Mangi Outstations,705004,Gulf,705,Katherine,7,Northern Territory,AUS,Australia,32782.3489,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500405
1016,70500501,Binjari,705005,Katherine Town,705,Katherine,7,Northern Territory,AUS,Australia,2.8065,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500501
1017,70500502,Katherine exc. Town Camps,705005,Katherine Town,705,Katherine,7,Northern Territory,AUS,Australia,7411.5099,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500502
1018,70500503,Miali Brumby - Warlpiri,705005,Katherine Town,705,Katherine,7,Northern Territory,AUS,Australia,2.4717,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500503
1019,70500504,Rockhole,705005,Katherine Town,705,Katherine,7,Northern Territory,AUS,Australia,0.1616,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500504
1020,70500601,Lajamanu,705006,Lajamanu,705,Katherine,7,Northern Territory,AUS,Australia,6.7088,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500601
1021,70500701,Ngukurr,705007,Ngukurr,705,Katherine,7,Northern Territory,AUS,Australia,12.0357,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500701
1022,70500801,Amanbidji (Mialuni),705008,Victoria River,705,Katherine,7,Northern Territory,AUS,Australia,3.3074,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500801
1023,70500802,Bulla,705008,Victoria River,705,Katherine,7,Northern Territory,AUS,Australia,6.3311,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500802
1024,70500803,Daguragu Outstations,705008,Victoria River,705,Katherine,7,Northern Territory,AUS,Australia,41402.8914,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500803
1025,70500804,Timber Creek,705008,Victoria River,705,Katherine,7,Northern Territory,AUS,Australia,159.6701,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500804
1026,70500805,Timber Creek - Surrounds,705008,Victoria River,705,Katherine,7,Northern Territory,AUS,Australia,64510.5948,http://linked.data.gov.au/dataset/asgsed3/ILOC/70500805
