SA2_CODE_2021,SA2_NAME_2021,TR_CODE_2021,TR_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
504031061,Hazelmere - Guildford,5R120,Destination Perth,5,Western Australia,AUS,Australia,16.919,http://linked.data.gov.au/dataset/asgsed3/SA2/504031061
504031062,Lockridge - Kiara,5R120,Destination Perth,5,Western Australia,AUS,Australia,14.6126,http://linked.data.gov.au/dataset/asgsed3/SA2/504031062
504031063,Malaga,5R120,Destination Perth,5,Western Australia,AUS,Australia,6.4045,http://linked.data.gov.au/dataset/asgsed3/SA2/504031063
505031305,Madeley - Darch,5R120,Destination Perth,5,Western Australia,AUS,Australia,13.1193,http://linked.data.gov.au/dataset/asgsed3/SA2/505031305
505031306,Wanneroo - Sinagra,5R120,Destination Perth,5,Western Australia,AUS,Australia,15.5086,http://linked.data.gov.au/dataset/asgsed3/SA2/505031306
506011110,Armadale - Wungong - Brookdale,5R120,Destination Perth,5,Western Australia,AUS,Australia,25.3931,http://linked.data.gov.au/dataset/asgsed3/SA2/506011110
506011111,Ashendon - Lesley,5R120,Destination Perth,5,Western Australia,AUS,Australia,326.2898,http://linked.data.gov.au/dataset/asgsed3/SA2/506011111
504031064,Melaleuca - Lexia,5R120,Destination Perth,5,Western Australia,AUS,Australia,99.6581,http://linked.data.gov.au/dataset/asgsed3/SA2/504031064
504031065,Middle Swan - Herne Hill,5R120,Destination Perth,5,Western Australia,AUS,Australia,32.1548,http://linked.data.gov.au/dataset/asgsed3/SA2/504031065
504031066,Midland - Guildford,5R120,Destination Perth,5,Western Australia,AUS,Australia,11.7136,http://linked.data.gov.au/dataset/asgsed3/SA2/504031066
504031067,Stratton - Jane Brook,5R120,Destination Perth,5,Western Australia,AUS,Australia,23.4945,http://linked.data.gov.au/dataset/asgsed3/SA2/504031067
504031068,The Vines,5R120,Destination Perth,5,Western Australia,AUS,Australia,66.9987,http://linked.data.gov.au/dataset/asgsed3/SA2/504031068
506051138,Forrestfield - Wattle Grove,5R120,Destination Perth,5,Western Australia,AUS,Australia,26.8976,http://linked.data.gov.au/dataset/asgsed3/SA2/506051138
509031247,Kulin,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,28626.1667,http://linked.data.gov.au/dataset/asgsed3/SA2/509031247
509021241,Moora,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,13538.3952,http://linked.data.gov.au/dataset/asgsed3/SA2/509021241
509021242,Mukinbudin,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,50176.9809,http://linked.data.gov.au/dataset/asgsed3/SA2/509021242
511031282,Kambalda - Coolgardie - Norseman,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,218581.6465,http://linked.data.gov.au/dataset/asgsed3/SA2/511031282
511031283,Leinster - Leonora,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,495840.4144,http://linked.data.gov.au/dataset/asgsed3/SA2/511031283
511031284,Trafalgar (WA),5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,27.6123,http://linked.data.gov.au/dataset/asgsed3/SA2/511031284
511011275,Esperance Surrounds,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,55180.793,http://linked.data.gov.au/dataset/asgsed3/SA2/511011275
509021240,Merredin,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,9827.5053,http://linked.data.gov.au/dataset/asgsed3/SA2/509021240
509021237,Cunderdin,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,6896.4975,http://linked.data.gov.au/dataset/asgsed3/SA2/509021237
509021238,Dowerin,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,11490.3834,http://linked.data.gov.au/dataset/asgsed3/SA2/509021238
511011274,Esperance,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,479.8669,http://linked.data.gov.au/dataset/asgsed3/SA2/511011274
511041290,Meekatharra,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,414527.0473,http://linked.data.gov.au/dataset/asgsed3/SA2/511041290
509031250,Wagin,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,9400.051,http://linked.data.gov.au/dataset/asgsed3/SA2/509031250
511031278,Boulder,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,13.0881,http://linked.data.gov.au/dataset/asgsed3/SA2/511031278
511031281,Kalgoorlie Airport,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,7.4496,http://linked.data.gov.au/dataset/asgsed3/SA2/511031281
509031249,Narrogin,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,509.3037,http://linked.data.gov.au/dataset/asgsed3/SA2/509031249
511031279,Kalgoorlie,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,23.4948,http://linked.data.gov.au/dataset/asgsed3/SA2/511031279
511031280,Kalgoorlie - North,5R130,Australia's Golden Outback,5,Western Australia,AUS,Australia,31.0652,http://linked.data.gov.au/dataset/asgsed3/SA2/511031280
501021010,Dardanup,5R140,Australia's South West,5,Western Australia,AUS,Australia,517.0762,http://linked.data.gov.au/dataset/asgsed3/SA2/501021010
501021009,Collie,5R140,Australia's South West,5,Western Australia,AUS,Australia,1709.815,http://linked.data.gov.au/dataset/asgsed3/SA2/501021009
501021008,College Grove - Carey Park,5R140,Australia's South West,5,Western Australia,AUS,Australia,9.7141,http://linked.data.gov.au/dataset/asgsed3/SA2/501021008
509011226,Albany Surrounds,5R140,Australia's South West,5,Western Australia,AUS,Australia,4009.0591,http://linked.data.gov.au/dataset/asgsed3/SA2/509011226
509011227,Bayonet Head - Lower King,5R140,Australia's South West,5,Western Australia,AUS,Australia,24.871,http://linked.data.gov.au/dataset/asgsed3/SA2/509011227
501021251,Dalyellup,5R140,Australia's South West,5,Western Australia,AUS,Australia,16.3306,http://linked.data.gov.au/dataset/asgsed3/SA2/501021251
501021252,Gelorup - Stratham,5R140,Australia's South West,5,Western Australia,AUS,Australia,65.254,http://linked.data.gov.au/dataset/asgsed3/SA2/501021252
501021005,Australind - Leschenault,5R140,Australia's South West,5,Western Australia,AUS,Australia,67.3084,http://linked.data.gov.au/dataset/asgsed3/SA2/501021005
501021007,Capel,5R140,Australia's South West,5,Western Australia,AUS,Australia,507.0606,http://linked.data.gov.au/dataset/asgsed3/SA2/501021007
501031017,Bridgetown - Boyup Brook,5R140,Australia's South West,5,Western Australia,AUS,Australia,4163.8195,http://linked.data.gov.au/dataset/asgsed3/SA2/501031017
509011235,Stirling Range National Park,5R140,Australia's South West,5,Western Australia,AUS,Australia,1121.6226,http://linked.data.gov.au/dataset/asgsed3/SA2/509011235
501031018,Donnybrook - Balingup,5R140,Australia's South West,5,Western Australia,AUS,Australia,1559.856,http://linked.data.gov.au/dataset/asgsed3/SA2/501031018
509011228,Denmark,5R140,Australia's South West,5,Western Australia,AUS,Australia,1859.8487,http://linked.data.gov.au/dataset/asgsed3/SA2/509011228
501021253,South Bunbury - Bunbury,5R140,Australia's South West,5,Western Australia,AUS,Australia,11.2504,http://linked.data.gov.au/dataset/asgsed3/SA2/501021253
509011229,Gnowangerup,5R140,Australia's South West,5,Western Australia,AUS,Australia,15012.8153,http://linked.data.gov.au/dataset/asgsed3/SA2/509011229
509011225,Albany,5R140,Australia's South West,5,Western Australia,AUS,Australia,30.6575,http://linked.data.gov.au/dataset/asgsed3/SA2/509011225
509011230,Katanning,5R140,Australia's South West,5,Western Australia,AUS,Australia,2647.0202,http://linked.data.gov.au/dataset/asgsed3/SA2/509011230
501011001,Augusta,5R140,Australia's South West,5,Western Australia,AUS,Australia,2106.5915,http://linked.data.gov.au/dataset/asgsed3/SA2/501011001
501021254,Withers - Usher,5R140,Australia's South West,5,Western Australia,AUS,Australia,8.2177,http://linked.data.gov.au/dataset/asgsed3/SA2/501021254
509011231,Kojonup,5R140,Australia's South West,5,Western Australia,AUS,Australia,8554.5095,http://linked.data.gov.au/dataset/asgsed3/SA2/509011231
501011294,Busselton - West,5R140,Australia's South West,5,Western Australia,AUS,Australia,114.2793,http://linked.data.gov.au/dataset/asgsed3/SA2/501011294
501031020,Pemberton,5R140,Australia's South West,5,Western Australia,AUS,Australia,9641.0807,http://linked.data.gov.au/dataset/asgsed3/SA2/501031020
509011234,Plantagenet,5R140,Australia's South West,5,Western Australia,AUS,Australia,4383.8752,http://linked.data.gov.au/dataset/asgsed3/SA2/509011234
509011233,McKail - Willyung,5R140,Australia's South West,5,Western Australia,AUS,Australia,101.1998,http://linked.data.gov.au/dataset/asgsed3/SA2/509011233
509011232,Little Grove - Elleker,5R140,Australia's South West,5,Western Australia,AUS,Australia,142.6706,http://linked.data.gov.au/dataset/asgsed3/SA2/509011232
501021015,East Bunbury - Glen Iris,5R140,Australia's South West,5,Western Australia,AUS,Australia,22.9687,http://linked.data.gov.au/dataset/asgsed3/SA2/501021015
501031019,Manjimup,5R140,Australia's South West,5,Western Australia,AUS,Australia,323.8187,http://linked.data.gov.au/dataset/asgsed3/SA2/501031019
501021012,Eaton - Pelican Point,5R140,Australia's South West,5,Western Australia,AUS,Australia,9.9522,http://linked.data.gov.au/dataset/asgsed3/SA2/501021012
501021011,Davenport,5R140,Australia's South West,5,Western Australia,AUS,Australia,11.7042,http://linked.data.gov.au/dataset/asgsed3/SA2/501021011
501011293,Busselton - East,5R140,Australia's South West,5,Western Australia,AUS,Australia,81.9607,http://linked.data.gov.au/dataset/asgsed3/SA2/501011293
501011004,Margaret River,5R140,Australia's South West,5,Western Australia,AUS,Australia,134.4278,http://linked.data.gov.au/dataset/asgsed3/SA2/501011004
501011003,Busselton Surrounds,5R140,Australia's South West,5,Western Australia,AUS,Australia,1227.064,http://linked.data.gov.au/dataset/asgsed3/SA2/501011003
501021014,Harvey,5R140,Australia's South West,5,Western Australia,AUS,Australia,1660.6331,http://linked.data.gov.au/dataset/asgsed3/SA2/501021014
510021267,East Pilbara,5R160,Australia's North West,5,Western Australia,AUS,Australia,390578.4788,http://linked.data.gov.au/dataset/asgsed3/SA2/510021267
510021268,Newman,5R160,Australia's North West,5,Western Australia,AUS,Australia,17.0749,http://linked.data.gov.au/dataset/asgsed3/SA2/510021268
510021269,Port Hedland,5R160,Australia's North West,5,Western Australia,AUS,Australia,94.1758,http://linked.data.gov.au/dataset/asgsed3/SA2/510021269
510021270,South Hedland,5R160,Australia's North West,5,Western Australia,AUS,Australia,22.2565,http://linked.data.gov.au/dataset/asgsed3/SA2/510021270
510011262,Broome,5R160,Australia's North West,5,Western Australia,AUS,Australia,50.0425,http://linked.data.gov.au/dataset/asgsed3/SA2/510011262
510011266,Roebuck,5R160,Australia's North West,5,Western Australia,AUS,Australia,55343.5055,http://linked.data.gov.au/dataset/asgsed3/SA2/510011266
510011263,Derby - West Kimberley,5R160,Australia's North West,5,Western Australia,AUS,Australia,110798.9156,http://linked.data.gov.au/dataset/asgsed3/SA2/510011263
510031271,Ashburton (WA),5R160,Australia's North West,5,Western Australia,AUS,Australia,100827.0317,http://linked.data.gov.au/dataset/asgsed3/SA2/510031271
510031272,Karratha,5R160,Australia's North West,5,Western Australia,AUS,Australia,134.2041,http://linked.data.gov.au/dataset/asgsed3/SA2/510031272
510031273,Roebourne,5R160,Australia's North West,5,Western Australia,AUS,Australia,15104.8531,http://linked.data.gov.au/dataset/asgsed3/SA2/510031273
510011264,Halls Creek,5R160,Australia's North West,5,Western Australia,AUS,Australia,135345.3368,http://linked.data.gov.au/dataset/asgsed3/SA2/510011264
510011265,Kununurra,5R160,Australia's North West,5,Western Australia,AUS,Australia,117707.2878,http://linked.data.gov.au/dataset/asgsed3/SA2/510011265
511021276,Carnarvon,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,78.2669,http://linked.data.gov.au/dataset/asgsed3/SA2/511021276
511041285,Geraldton,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,21.8752,http://linked.data.gov.au/dataset/asgsed3/SA2/511041285
511041286,Geraldton - East,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,80.9732,http://linked.data.gov.au/dataset/asgsed3/SA2/511041286
511041287,Geraldton - North,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,143.0266,http://linked.data.gov.au/dataset/asgsed3/SA2/511041287
511041288,Geraldton - South,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,26.2854,http://linked.data.gov.au/dataset/asgsed3/SA2/511041288
511041289,Irwin,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,2369.3298,http://linked.data.gov.au/dataset/asgsed3/SA2/511041289
511041291,Morawa,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,23464.3302,http://linked.data.gov.au/dataset/asgsed3/SA2/511041291
509021239,Gingin - Dandaragan,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,9919.9306,http://linked.data.gov.au/dataset/asgsed3/SA2/509021239
511041292,Northampton - Mullewa - Greenough,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,26161.8873,http://linked.data.gov.au/dataset/asgsed3/SA2/511041292
511021277,Exmouth,5R170,Australia's Coral Coast,5,Western Australia,AUS,Australia,134986.3501,http://linked.data.gov.au/dataset/asgsed3/SA2/511021277
602031064,St Helens - Scamander,6R030,East Coast,6,Tasmania,AUS,Australia,3299.1468,http://linked.data.gov.au/dataset/asgsed3/SA2/602031064
603031074,Triabunna - Bicheno,6R030,East Coast,6,Tasmania,AUS,Australia,2542.2432,http://linked.data.gov.au/dataset/asgsed3/SA2/603031074
604021092,Turners Beach - Forth,6R060,North West,6,Tasmania,AUS,Australia,84.3944,http://linked.data.gov.au/dataset/asgsed3/SA2/604021092
604011075,Acton - Upper Burnie,6R060,North West,6,Tasmania,AUS,Australia,2.1455,http://linked.data.gov.au/dataset/asgsed3/SA2/604011075
604021091,Sheffield - Railton,6R060,North West,6,Tasmania,AUS,Australia,1156.4977,http://linked.data.gov.au/dataset/asgsed3/SA2/604021091
604021090,Quoiba - Spreyton,6R060,North West,6,Tasmania,AUS,Australia,28.585,http://linked.data.gov.au/dataset/asgsed3/SA2/604021090
604031094,North West,6R060,North West,6,Tasmania,AUS,Australia,4765.8968,http://linked.data.gov.au/dataset/asgsed3/SA2/604031094
604031096,Waratah,6R060,North West,6,Tasmania,AUS,Australia,3489.4721,http://linked.data.gov.au/dataset/asgsed3/SA2/604031096
604031093,King Island,6R060,North West,6,Tasmania,AUS,Australia,1095.7407,http://linked.data.gov.au/dataset/asgsed3/SA2/604031093
604011076,Burnie - Ulverstone Surrounds,6R060,North West,6,Tasmania,AUS,Australia,1364.2465,http://linked.data.gov.au/dataset/asgsed3/SA2/604011076
604011077,Burnie - Wivenhoe,6R060,North West,6,Tasmania,AUS,Australia,11.447,http://linked.data.gov.au/dataset/asgsed3/SA2/604011077
604011078,Parklands - Camdale,6R060,North West,6,Tasmania,AUS,Australia,19.5336,http://linked.data.gov.au/dataset/asgsed3/SA2/604011078
604011079,Penguin - Sulphur Creek,6R060,North West,6,Tasmania,AUS,Australia,64.157,http://linked.data.gov.au/dataset/asgsed3/SA2/604011079
604031095,Smithton,6R060,North West,6,Tasmania,AUS,Australia,91.3095,http://linked.data.gov.au/dataset/asgsed3/SA2/604031095
604011080,Romaine - Havenview,6R060,North West,6,Tasmania,AUS,Australia,11.8537,http://linked.data.gov.au/dataset/asgsed3/SA2/604011080
604011081,Somerset,6R060,North West,6,Tasmania,AUS,Australia,26.8891,http://linked.data.gov.au/dataset/asgsed3/SA2/604011081
604011082,Ulverstone,6R060,North West,6,Tasmania,AUS,Australia,27.4924,http://linked.data.gov.au/dataset/asgsed3/SA2/604011082
604011083,West Ulverstone,6R060,North West,6,Tasmania,AUS,Australia,18.0639,http://linked.data.gov.au/dataset/asgsed3/SA2/604011083
604011084,Wynyard,6R060,North West,6,Tasmania,AUS,Australia,58.6445,http://linked.data.gov.au/dataset/asgsed3/SA2/604011084
604021085,Devonport,6R060,North West,6,Tasmania,AUS,Australia,10.2768,http://linked.data.gov.au/dataset/asgsed3/SA2/604021085
604021086,East Devonport,6R060,North West,6,Tasmania,AUS,Australia,13.2324,http://linked.data.gov.au/dataset/asgsed3/SA2/604021086
604021087,Latrobe,6R060,North West,6,Tasmania,AUS,Australia,215.3338,http://linked.data.gov.au/dataset/asgsed3/SA2/604021087
604021088,Miandetta - Don,6R060,North West,6,Tasmania,AUS,Australia,23.0743,http://linked.data.gov.au/dataset/asgsed3/SA2/604021088
604021089,Port Sorell,6R060,North West,6,Tasmania,AUS,Australia,362.9642,http://linked.data.gov.au/dataset/asgsed3/SA2/604021089
604031098,Wilderness - West,6R080,West Coast,6,Tasmania,AUS,Australia,5651.9123,http://linked.data.gov.au/dataset/asgsed3/SA2/604031098
604031097,West Coast (Tas.),6R080,West Coast,6,Tasmania,AUS,Australia,3931.6265,http://linked.data.gov.au/dataset/asgsed3/SA2/604031097
601031021,West Moonah,6R100,Hobart and the South,6,Tasmania,AUS,Australia,1.7875,http://linked.data.gov.au/dataset/asgsed3/SA2/601031021
601031020,New Norfolk,6R100,Hobart and the South,6,Tasmania,AUS,Australia,63.2641,http://linked.data.gov.au/dataset/asgsed3/SA2/601031020
601041025,Mount Wellington,6R100,Hobart and the South,6,Tasmania,AUS,Australia,90.163,http://linked.data.gov.au/dataset/asgsed3/SA2/601041025
601041026,Taroona - Bonnet Hill,6R100,Hobart and the South,6,Tasmania,AUS,Australia,8.0166,http://linked.data.gov.au/dataset/asgsed3/SA2/601041026
603031073,Forestier - Tasman,6R100,Hobart and the South,6,Tasmania,AUS,Australia,660.3947,http://linked.data.gov.au/dataset/asgsed3/SA2/603031073
603021072,Huonville - Franklin,6R100,Hobart and the South,6,Tasmania,AUS,Australia,681.95,http://linked.data.gov.au/dataset/asgsed3/SA2/603021072
603021071,Geeveston - Dover,6R100,Hobart and the South,6,Tasmania,AUS,Australia,827.8139,http://linked.data.gov.au/dataset/asgsed3/SA2/603021071
603021070,Cygnet,6R100,Hobart and the South,6,Tasmania,AUS,Australia,239.4535,http://linked.data.gov.au/dataset/asgsed3/SA2/603021070
603021069,Bruny Island - Kettering,6R100,Hobart and the South,6,Tasmania,AUS,Australia,443.4641,http://linked.data.gov.au/dataset/asgsed3/SA2/603021069
601051027,Hobart,6R100,Hobart and the South,6,Tasmania,AUS,Australia,6.6174,http://linked.data.gov.au/dataset/asgsed3/SA2/601051027
601051028,Lenah Valley - Mount Stuart,6R100,Hobart and the South,6,Tasmania,AUS,Australia,9.799,http://linked.data.gov.au/dataset/asgsed3/SA2/601051028
601051029,Mount Nelson - Dynnyrne,6R100,Hobart and the South,6,Tasmania,AUS,Australia,7.9217,http://linked.data.gov.au/dataset/asgsed3/SA2/601051029
601031019,Moonah,6R100,Hobart and the South,6,Tasmania,AUS,Australia,2.794,http://linked.data.gov.au/dataset/asgsed3/SA2/601031019
601031018,Montrose - Rosetta,6R100,Hobart and the South,6,Tasmania,AUS,Australia,5.7328,http://linked.data.gov.au/dataset/asgsed3/SA2/601031018
601051030,New Town,6R100,Hobart and the South,6,Tasmania,AUS,Australia,3.8167,http://linked.data.gov.au/dataset/asgsed3/SA2/601051030
601051031,Sandy Bay,6R100,Hobart and the South,6,Tasmania,AUS,Australia,6.9463,http://linked.data.gov.au/dataset/asgsed3/SA2/601051031
601051032,South Hobart - Fern Tree,6R100,Hobart and the South,6,Tasmania,AUS,Australia,23.4873,http://linked.data.gov.au/dataset/asgsed3/SA2/601051032
601051033,West Hobart,6R100,Hobart and the South,6,Tasmania,AUS,Australia,3.623,http://linked.data.gov.au/dataset/asgsed3/SA2/601051033
603011068,Wilderness - East,6R100,Hobart and the South,6,Tasmania,AUS,Australia,7351.056,http://linked.data.gov.au/dataset/asgsed3/SA2/603011068
603011067,Southern Midlands,6R100,Hobart and the South,6,Tasmania,AUS,Australia,2600.2609,http://linked.data.gov.au/dataset/asgsed3/SA2/603011067
603011066,Derwent Valley,6R100,Hobart and the South,6,Tasmania,AUS,Australia,1289.9537,http://linked.data.gov.au/dataset/asgsed3/SA2/603011066
603011065,Central Highlands,6R100,Hobart and the South,6,Tasmania,AUS,Australia,7185.4625,http://linked.data.gov.au/dataset/asgsed3/SA2/603011065
601031017,Glenorchy,6R100,Hobart and the South,6,Tasmania,AUS,Australia,10.4597,http://linked.data.gov.au/dataset/asgsed3/SA2/601031017
601061035,Sorell - Richmond,6R100,Hobart and the South,6,Tasmania,AUS,Australia,375.9341,http://linked.data.gov.au/dataset/asgsed3/SA2/601061035
601011001,Bridgewater - Gagebrook,6R100,Hobart and the South,6,Tasmania,AUS,Australia,55.7463,http://linked.data.gov.au/dataset/asgsed3/SA2/601011001
601011002,Brighton - Pontville,6R100,Hobart and the South,6,Tasmania,AUS,Australia,88.7598,http://linked.data.gov.au/dataset/asgsed3/SA2/601011002
601011003,Old Beach - Otago,6R100,Hobart and the South,6,Tasmania,AUS,Australia,31.5716,http://linked.data.gov.au/dataset/asgsed3/SA2/601011003
601021004,Bellerive - Rosny,6R100,Hobart and the South,6,Tasmania,AUS,Australia,4.7182,http://linked.data.gov.au/dataset/asgsed3/SA2/601021004
601021005,Cambridge,6R100,Hobart and the South,6,Tasmania,AUS,Australia,101.7067,http://linked.data.gov.au/dataset/asgsed3/SA2/601021005
601031016,Derwent Park - Lutana,6R100,Hobart and the South,6,Tasmania,AUS,Australia,4.9191,http://linked.data.gov.au/dataset/asgsed3/SA2/601031016
601031015,Claremont (Tas.),6R100,Hobart and the South,6,Tasmania,AUS,Australia,17.9226,http://linked.data.gov.au/dataset/asgsed3/SA2/601031015
601021006,Geilston Bay - Risdon,6R100,Hobart and the South,6,Tasmania,AUS,Australia,8.7147,http://linked.data.gov.au/dataset/asgsed3/SA2/601021006
601061034,Dodges Ferry - Lewisham,6R100,Hobart and the South,6,Tasmania,AUS,Australia,318.3924,http://linked.data.gov.au/dataset/asgsed3/SA2/601061034
601021007,Howrah - Tranmere,6R100,Hobart and the South,6,Tasmania,AUS,Australia,9.4115,http://linked.data.gov.au/dataset/asgsed3/SA2/601021007
601021008,Lindisfarne - Rose Bay,6R100,Hobart and the South,6,Tasmania,AUS,Australia,7.9977,http://linked.data.gov.au/dataset/asgsed3/SA2/601021008
601021009,Mornington - Warrane,6R100,Hobart and the South,6,Tasmania,AUS,Australia,8.2145,http://linked.data.gov.au/dataset/asgsed3/SA2/601021009
601021010,Risdon Vale,6R100,Hobart and the South,6,Tasmania,AUS,Australia,35.4878,http://linked.data.gov.au/dataset/asgsed3/SA2/601021010
601021011,Rokeby,6R100,Hobart and the South,6,Tasmania,AUS,Australia,15.4232,http://linked.data.gov.au/dataset/asgsed3/SA2/601021011
601021012,South Arm,6R100,Hobart and the South,6,Tasmania,AUS,Australia,74.2681,http://linked.data.gov.au/dataset/asgsed3/SA2/601021012
601031013,Austins Ferry - Granton,6R100,Hobart and the South,6,Tasmania,AUS,Australia,27.3675,http://linked.data.gov.au/dataset/asgsed3/SA2/601031013
601031014,Berriedale - Chigwell,6R100,Hobart and the South,6,Tasmania,AUS,Australia,34.0496,http://linked.data.gov.au/dataset/asgsed3/SA2/601031014
601041024,Margate - Snug,6R100,Hobart and the South,6,Tasmania,AUS,Australia,146.2328,http://linked.data.gov.au/dataset/asgsed3/SA2/601041024
601041023,Kingston Beach - Blackmans Bay,6R100,Hobart and the South,6,Tasmania,AUS,Australia,22.2736,http://linked.data.gov.au/dataset/asgsed3/SA2/601041023
601041022,Kingston - Huntingfield,6R100,Hobart and the South,6,Tasmania,AUS,Australia,61.8202,http://linked.data.gov.au/dataset/asgsed3/SA2/601041022
602011050,Waverley - St Leonards,6R110,Launceston and the North,6,Tasmania,AUS,Australia,55.1274,http://linked.data.gov.au/dataset/asgsed3/SA2/602011050
602011038,Launceston,6R110,Launceston and the North,6,Tasmania,AUS,Australia,5.2803,http://linked.data.gov.au/dataset/asgsed3/SA2/602011038
602011036,Invermay,6R110,Launceston and the North,6,Tasmania,AUS,Australia,4.0281,http://linked.data.gov.au/dataset/asgsed3/SA2/602011036
602011039,Legana,6R110,Launceston and the North,6,Tasmania,AUS,Australia,33.697,http://linked.data.gov.au/dataset/asgsed3/SA2/602011039
602011049,Trevallyn,6R110,Launceston and the North,6,Tasmania,AUS,Australia,9.7181,http://linked.data.gov.au/dataset/asgsed3/SA2/602011049
602021057,Westbury,6R110,Launceston and the North,6,Tasmania,AUS,Australia,679.0802,http://linked.data.gov.au/dataset/asgsed3/SA2/602021057
602021054,Deloraine,6R110,Launceston and the North,6,Tasmania,AUS,Australia,2521.1544,http://linked.data.gov.au/dataset/asgsed3/SA2/602021054
602021053,Beauty Point - Beaconsfield,6R110,Launceston and the North,6,Tasmania,AUS,Australia,259.1745,http://linked.data.gov.au/dataset/asgsed3/SA2/602021053
602011044,Prospect Vale - Blackstone,6R110,Launceston and the North,6,Tasmania,AUS,Australia,17.7443,http://linked.data.gov.au/dataset/asgsed3/SA2/602011044
602011045,Ravenswood,6R110,Launceston and the North,6,Tasmania,AUS,Australia,10.0147,http://linked.data.gov.au/dataset/asgsed3/SA2/602011045
602011052,Youngtown - Relbia,6R110,Launceston and the North,6,Tasmania,AUS,Australia,14.9319,http://linked.data.gov.au/dataset/asgsed3/SA2/602011052
602011051,West Launceston,6R110,Launceston and the North,6,Tasmania,AUS,Australia,3.9642,http://linked.data.gov.au/dataset/asgsed3/SA2/602011051
602011048,Summerhill - Prospect,6R110,Launceston and the North,6,Tasmania,AUS,Australia,8.8067,http://linked.data.gov.au/dataset/asgsed3/SA2/602011048
602011046,Riverside,6R110,Launceston and the North,6,Tasmania,AUS,Australia,48.3143,http://linked.data.gov.au/dataset/asgsed3/SA2/602011046
602031062,Perth - Evandale,6R110,Launceston and the North,6,Tasmania,AUS,Australia,226.7698,http://linked.data.gov.au/dataset/asgsed3/SA2/602031062
602031061,Northern Midlands,6R110,Launceston and the North,6,Tasmania,AUS,Australia,4763.6291,http://linked.data.gov.au/dataset/asgsed3/SA2/602031061
602031060,Longford,6R110,Launceston and the North,6,Tasmania,AUS,Australia,222.5429,http://linked.data.gov.au/dataset/asgsed3/SA2/602031060
602031059,George Town,6R110,Launceston and the North,6,Tasmania,AUS,Australia,747.1679,http://linked.data.gov.au/dataset/asgsed3/SA2/602031059
602031058,Dilston - Lilydale,6R110,Launceston and the North,6,Tasmania,AUS,Australia,1274.0719,http://linked.data.gov.au/dataset/asgsed3/SA2/602031058
602011047,South Launceston,6R110,Launceston and the North,6,Tasmania,AUS,Australia,2.7762,http://linked.data.gov.au/dataset/asgsed3/SA2/602011047
602011040,Mowbray,6R110,Launceston and the North,6,Tasmania,AUS,Australia,9.2817,http://linked.data.gov.au/dataset/asgsed3/SA2/602011040
602011041,Newnham - Mayfield,6R110,Launceston and the North,6,Tasmania,AUS,Australia,23.5924,http://linked.data.gov.au/dataset/asgsed3/SA2/602011041
602011042,Newstead,6R110,Launceston and the North,6,Tasmania,AUS,Australia,3.6874,http://linked.data.gov.au/dataset/asgsed3/SA2/602011042
602031100,Scottsdale - Bridport,6R110,Launceston and the North,6,Tasmania,AUS,Australia,3205.7138,http://linked.data.gov.au/dataset/asgsed3/SA2/602031100
602031099,Flinders and Cape Barren Islands,6R110,Launceston and the North,6,Tasmania,AUS,Australia,1996.6244,http://linked.data.gov.au/dataset/asgsed3/SA2/602031099
602011037,Kings Meadows - Punchbowl,6R110,Launceston and the North,6,Tasmania,AUS,Australia,5.7589,http://linked.data.gov.au/dataset/asgsed3/SA2/602011037
602021055,Grindelwald - Lanena,6R110,Launceston and the North,6,Tasmania,AUS,Australia,344.8496,http://linked.data.gov.au/dataset/asgsed3/SA2/602021055
602021056,Hadspen - Carrick,6R110,Launceston and the North,6,Tasmania,AUS,Australia,174.702,http://linked.data.gov.au/dataset/asgsed3/SA2/602021056
